,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
9177,Condo/Co-op,16 Hayestown Rd Unit D301,Danbury,CT,6811.0,575000.0,2.0,2.0,1691.0,0.0,2006,506.0,http://www.redfin.com/CT/Danbury/16-Hayestown-Rd-06811/unit-D301/home/106987458,41.422466299999996,-73.4541773
9180,Condo/Co-op,129 Brentwood Cir #32,Danbury,CT,6810.0,451995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/129-Brentwood-Cir-06810/unit-32/home/172679608,41.384733600000004,-73.5244962
9181,Condo/Co-op,185 Brentwood Cir #185,Danbury,CT,6810.0,498500.0,3.0,2.5,2103.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/185-Brentwood-Cir-06810/unit-185/home/172670342,41.385692299999995,-73.5263194
9182,Condo/Co-op,18 Putnam Ln #18,Danbury,CT,6810.0,475000.0,3.0,2.5,2275.0,0.0,2018,341.0,http://www.redfin.com/CT/Danbury/18-Putnam-Ln-06810/unit-18/home/172669851,41.3864766,-73.5233694
9184,Condo/Co-op,55 Brentwood Cir #69,Danbury,CT,6810.0,488895.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/55-Brentwood-Cir-06810/unit-69/home/172659720,41.3838966,-73.5273455
9185,Condo/Co-op,170 Warrington Round #170,Danbury,CT,6810.0,424900.0,3.0,2.5,1750.0,0.0,2011,432.0,http://www.redfin.com/CT/Danbury/170-Warrington-Round-06810/unit-170/home/172648240,41.3887789,-73.5373381
9187,Condo/Co-op,9 Brinscall Ct,Danbury,CT,6810.0,395000.0,2.0,2.5,1703.0,0.0,2007,432.0,http://www.redfin.com/CT/Danbury/9-Brinscall-Ct-06810/home/106987821,41.3863298,-73.536582
9188,Condo/Co-op,29 Brentwood Cir #82,Danbury,CT,6810.0,471995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/29-Brentwood-Cir-06810/unit-82/home/172602103,41.3843575,-73.527274
9190,Condo/Co-op,133 Brentwood Cir #30,Danbury,CT,6810.0,457495.0,3.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/133-Brentwood-Cir-06810/unit-30/home/172601938,41.3848537,-73.5244783
9191,Condo/Co-op,28 Brentwood Cir #163,Danbury,CT,6810.0,426995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/28-Brentwood-Cir-06810/unit-163/home/172601868,41.3846273,-73.5249307
9192,Condo/Co-op,81 Park Ave #1303,Danbury,CT,6810.0,219900.0,3.0,2.5,1385.0,0.0,1974,372.0,http://www.redfin.com/CT/Danbury/81-95-Park-Ave-06810/unit-1303/home/107003920,41.3881594,-73.4630825
9194,Condo/Co-op,103 Sienna Dr #103,Danbury,CT,6810.0,289900.0,2.0,2.5,1665.0,0.0,2004,346.0,http://www.redfin.com/CT/Danbury/103-Sienna-Dr-06810/unit-103/home/172551948,41.397334,-73.416263
9195,Condo/Co-op,4 Country View Rd #4,Danbury,CT,6810.0,599900.0,3.0,2.5,2277.0,0.0,2014,343.0,http://www.redfin.com/CT/Danbury/4-Country-View-Rd-06810/unit-4/home/172550993,41.389122799999996,-73.5268796
9196,Condo/Co-op,22 Brentwood Cir #160,Danbury,CT,6810.0,446995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/22-Brentwood-Cir-06810/unit-160/home/172538152,41.3844463,-73.52494659999998
9197,Condo/Co-op,26 Brentwood Cir #162,Danbury,CT,6810.0,426995.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/26-Brentwood-Cir-06810/unit-162/home/172538035,41.384566299999996,-73.5249287
9198,Condo/Co-op,3103 Eaton Ct #3103,Danbury,CT,6811.0,365000.0,3.0,2.5,2195.0,0.0,2000,415.0,http://www.redfin.com/CT/Danbury/3103-Eaton-Ct-06811/unit-3103/home/172523877,41.4194017,-73.4264336
9199,Condo/Co-op,38 Moorland Dr #38,Danbury,CT,6810.0,495000.0,3.0,2.5,2275.0,0.0,2017,316.0,http://www.redfin.com/CT/Danbury/38-Moorland-Dr-06810/unit-38/home/169788225,41.385881299999994,-73.5237056
9200,Condo/Co-op,8 Old Pasture Dr #8,Danbury,CT,6810.0,514995.0,2.0,2.5,1778.0,0.0,2016,340.0,http://www.redfin.com/CT/Danbury/8-Old-Pasture-Dr-06810/unit-8/home/172656137,41.3882592,-73.5270067
9201,Condo/Co-op,73 Brentwood Cir #60,Danbury,CT,6810.0,461996.0,2.0,2.5,1673.0,0.0,2020,342.0,http://www.redfin.com/CT/Danbury/73-Brentwood-Cir-06810/unit-60/home/172438229,41.38429779999999,-73.5266579
