PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,1680 Warren Ln,Vestavia Hills,AL,35243,589500,3,2,2420,,2005,200,http://www.redfin.com/AL/Vestavia-Hills/1680-Warren-Ln-35243/home/80829558,33.429492,-86.772246
Single Family Residential,2954 Pipeline Rd,Vestavia Hills,AL,35243,425000,3,2,2670,57499,2005,0,http://www.redfin.com/AL/Vestavia-Hills/2954-Pipe-Line-Rd-35243/home/80953806,33.4592063,-86.7433071
Single Family Residential,4114 Ternview Rd,Vestavia Hills,AL,35242,739900,5,3.5,4747,43124,2005,118,http://www.redfin.com/AL/Vestavia-Hills/4114-Ternview-Rd-35242/home/80826409,33.4972644,-86.6588652
Single Family Residential,3208 Altaloma Dr,Vestavia Hills,AL,35216,299900,3,2.5,1894,15681,2005,0,http://www.redfin.com/AL/Vestavia-Hills/3208-Altaloma-Dr-35216/home/81030700,33.4120602,-86.7907528
Single Family Residential,200 Beaumont Dr,Vestavia Hills,AL,35216,874900,4,4.5,5007,,2005,0,http://www.redfin.com/AL/Vestavia-Hills/200-Beaumont-Dr-35216/home/80821184,33.4589047,-86.7720176
Single Family Residential,4146 Paxton Pl,Vestavia Hills,AL,35242,516000,4,4,4601,10890,2005,117,http://www.redfin.com/AL/Vestavia-Hills/4146-Paxton-Pl-35242/home/80826733,33.4881303,-86.667975
Single Family Residential,1724 Shades Crest Rd,Vestavia Hills,AL,35216,1750000,5,6.5,6393,152460,2005,0,http://www.redfin.com/AL/Vestavia-Hills/1724-Shades-Crest-Rd-35216/home/80982402,33.4428404,-86.8081076
Single Family Residential,6479 Plymouth Rock Dr,Trussville,AL,35173,368000,4,3,2917,43560,2005,21,http://www.redfin.com/AL/Trussville/6479-Plymouth-Rock-Dr-35173/home/80829111,33.6871402,-86.6007628
Single Family Residential,104 Timber Rdg Unit Drive,Alabaster,AL,35007,189500,3,2,2174,14810,2005,0,http://www.redfin.com/AL/Alabaster/104-Timber-Ridge-Dr-35007/unit-Drive/home/172691265,33.1769876,-86.8041055
Single Family Residential,113 Chinaberry Ln,Maylene,AL,35114,289900,3,3,2534,18730,2005,0,http://www.redfin.com/AL/Maylene/113-Chinaberry-Ln-35114/home/80728487,33.2293901,-86.8599683
Single Family Residential,205 Cedar Mdw,Maylene,AL,35114,244900,4,2,2076,,2005,0,http://www.redfin.com/AL/Maylene/205-Cedar-Mdw-35114/home/80731396,33.2462482,-86.8477973
Single Family Residential,5572 Double Oak Ln,Birmingham,AL,35242,829900,7,5,6039,58806,2005,0,http://www.redfin.com/AL/Birmingham/5572-Double-Oak-Ln-35242/home/80719090,33.3522536,-86.7323471
Single Family Residential,836 Ballantrae Pkwy,Pelham,AL,35124,399900,4,3,3180,22651,2005,71,http://www.redfin.com/AL/Pelham/836-Ballantrae-Pkwy-35124/home/80727203,33.2590219,-86.7606109
Single Family Residential,1065 Stoneykirk Rd N,Pelham,AL,35124,379900,4,3.5,3196,15681,2005,71,http://www.redfin.com/AL/Pelham/1065-Stoneykirk-Rd-35124/home/80726939,33.2645338,-86.758195
Single Family Residential,1429 Stoneykirk Rd,Pelham,AL,35124,349000,5,3,3196,21344,2005,0,http://www.redfin.com/AL/Pelham/1429-Stoneykirk-Rd-35124/home/80731122,33.2705214,-86.7558774
Single Family Residential,29 Honeysuckle Ln,Mountain Brook,AL,35213,1950000,5,5.5,5081,13939,2005,0,http://www.redfin.com/AL/Birmingham/29-Honeysuckle-Ln-35213/home/80934909,33.507357,-86.748389
Single Family Residential,100 Heatherwood Dr,Madison,AL,35758,235000,4,2,2187,,2005,0,http://www.redfin.com/AL/Madison/100-Heatherwood-Dr-35758/home/126477000,34.7306316,-86.7074641
Single Family Residential,111 Cliftmere Pl,Madison,AL,35758,1174900,7,5.5,7165,21780,2005,58,http://www.redfin.com/AL/Madison/111-Cliftmere-Pl-35758/home/126083491,34.7289087,-86.7389264
Single Family Residential,121 Rainbow Glen Cir,Madison,AL,35758,524900,5,4.5,3928,23086,2005,50,http://www.redfin.com/AL/Madison/121-Rainbow-Glen-Cir-35758/home/126116899,34.7510361,-86.7277666
Single Family Residential,115 Grand Cove Pl,Madison,AL,35758,1350000,5,6.75,9518,,2005,58,http://www.redfin.com/AL/Madison/115-Grand-Cove-Pl-35758/home/126866787,34.729109,-86.733504
Single Family Residential,2129 Springhouse Rd,Huntsville,AL,35802,659900,5,3.25,4100,37461,2005,33,http://www.redfin.com/AL/Huntsville/2129-Springhouse-Rd-SE-35802/home/127231908,34.6923597,-86.5568109
Single Family Residential,134 Potters Wheel,Madison,AL,35758,259900,3,2,2195,8712,2005,10,http://www.redfin.com/AL/Madison/134-Potters-Wheel-NW-35758/home/126060100,34.743992,-86.7120427
Single Family Residential,748 Wess Taylor Rd,Huntsville,AL,35811,270000,3,2,1745,20473,2005,0,http://www.redfin.com/AL/Huntsville/748-Wess-Taylor-Rd-35811/home/125935876,34.7828746,-86.4775005
Single Family Residential,1501 Mountain Springs Cir,Huntsville,AL,35801,749900,5,3.75,5480,22215,2005,0,http://www.redfin.com/AL/Huntsville/1501-Mountain-Springs-Cir-SE-35801/home/127065353,34.7262987,-86.5526502
Single Family Residential,5685 Park Side Rd,Hoover,AL,35244,233000,3,2,1565,5662,2005,33,http://www.redfin.com/AL/Hoover/5685-Park-Side-Rd-35244/home/80830175,33.3465008,-86.8957385
Townhouse,2239 Ridgemont Dr,Birmingham,AL,35244,190000,3,2.5,2319,2613,2005,19,http://www.redfin.com/AL/Birmingham/2239-Ridgemont-Dr-35244/home/80830827,33.3774655,-86.7864299
Single Family Residential,1281 Braemer Ct,Hoover,AL,35242,449900,4,3.5,3984,11761,2005,119,http://www.redfin.com/AL/Birmingham/1281-Braemer-Ct-35242/home/80723171,33.4660749,-86.6115379
Single Family Residential,356 Woodward Ct,Hoover,AL,35242,629900,4,3.5,3747,10890,2005,300,http://www.redfin.com/AL/Birmingham/356-Woodward-Ct-35242/home/172280949,33.4468229,-86.6338291
Single Family Residential,693 Founders Park Dr,Hoover,AL,35226,639900,4,3.5,3041,9147,2005,108,http://www.redfin.com/AL/Hoover/693-Founders-Park-Dr-W-35226/home/80828039,33.3766186,-86.8405786
Single Family Residential,5759 Chestnut Trc,Hoover,AL,35244,419100,4,3.5,3025,43560,2005,184,http://www.redfin.com/AL/Birmingham/5759-Chestnut-Trce-35244/home/80825292,33.338158,-86.85867
Single Family Residential,5523 Lake Trace Dr,Hoover,AL,35244,675000,4,5.5,4598,24393,2005,100,http://www.redfin.com/AL/Birmingham/5523-Lake-Trace-Dr-35244/home/80820273,33.342611,-86.858239
Mobile/Manufactured Home,3846 Guyton Rd,Bessemer,AL,35244,449000,4,2,2560,43995,2005,0,http://www.redfin.com/AL/Birmingham/3846-Guyton-Rd-35244/home/80830943,33.3281636,-86.8937721
Single Family Residential,4014 Highland Ridge Rd,Hoover,AL,35242,374900,3,2.5,2855,6098,2005,58,http://www.redfin.com/AL/Birmingham/4014-Highland-Ridge-Rd-35242/home/80730469,33.4126173,-86.6986565
Single Family Residential,1395 Legacy Dr,Hoover,AL,35242,849900,5,5.5,4652,30491,2005,123,http://www.redfin.com/AL/Birmingham/1395-Legacy-Dr-35242/home/80723288,33.4642815,-86.617151
Single Family Residential,314 Highland View Dr,Birmingham,AL,35242,925000,5,5.5,6833,43560,2005,54,http://www.redfin.com/AL/Birmingham/314-Highland-View-Dr-35242/home/80723998,33.4090018,-86.652568
Single Family Residential,1009 Stonecreek Dr,Helena,AL,35080,239900,4,3,2230,7840,2005,26,http://www.redfin.com/AL/Helena/1009-Stonecreek-Dr-35080/home/80726498,33.279488,-86.8736448
Single Family Residential,2008 Stonecreek Ct,Helena,AL,35080,269500,4,3,2369,7405,2005,25,http://www.redfin.com/AL/Helena/2008-Stonecreek-Ct-35080/home/80730663,33.2785863,-86.8743892
Single Family Residential,2793 Piedmont Dr,Helena,AL,35022,369900,4,4.5,3802,19602,2005,21,http://www.redfin.com/AL/Helena/2793-Piedmont-Dr-35022/home/80830559,33.297373,-86.933232
Single Family Residential,4975 Old Railroad Bed Rd,Harvest,AL,35749,230000,3,2,2450,32670,2005,0,http://www.redfin.com/AL/Harvest/4975-Old-Railroad-Bed-Rd-35749/home/126341556,34.8759903,-86.7412642
Single Family Residential,1615 Quail Ridge Dr,Gardendale,AL,35071,340000,4,3.5,3002,36590,2005,6,http://www.redfin.com/AL/Gardendale/1615-Quail-Ridge-Dr-35071/home/80873407,33.660393,-86.782068
Single Family Residential,298 Glenn Chapel Rd,Gardendale,AL,35071,240000,4,3,2105,42688,2005,0,http://www.redfin.com/AL/Gardendale/298-Glenn-Chapel-Rd-35071/home/80848653,33.6912695,-86.8120898
Single Family Residential,1258 Excalibur Dr,Decatur,AL,35603,186500,3,2,1802,5565,2005,20,http://www.redfin.com/AL/Decatur/1258-Excalibur-Dr-SW-35603/home/134386476,34.5872613,-87.0456995
Single Family Residential,260 Braxton Ct,Decatur,AL,35603,499900,5,3.5,4026,34848,2005,0,http://www.redfin.com/AL/Decatur/260-Braxton-Ct-35603/home/134351882,34.5741404,-87.0715774
Single Family Residential,2480 Forest Lakes Ln,Shelby,AL,35147,182000,3,2.5,1420,4791,2005,15,http://www.redfin.com/AL/Sterrett/2480-Forest-Lakes-Ln-35147/home/80724252,33.3734595,-86.6285427
Single Family Residential,2399 Forest Lakes Ln,Sterrett,AL,35147,239900,4,2.5,2008,7840,2005,15,http://www.redfin.com/AL/Sterrett/2399-Forest-Lakes-Ln-35147/home/80724921,33.3710587,-86.631053
Single Family Residential,4728 40th Pl N,Birmingham,AL,35217,170000,3,2,1229,6969,2005,0,http://www.redfin.com/AL/Birmingham/4728-40th-Pl-N-35217/home/80916623,33.5700219,-86.7786212
Single Family Residential,17732 Oakdale Rd,Athens,AL,35613,648000,4,4,3448,505296,2005,0,http://www.redfin.com/AL/Athens/17732-Oakdale-Rd-35613/home/165120933,34.813131,-86.909755
Single Family Residential,4030 Lambert Ter,Vestavia Hills,AL,35242,639900,4,4,4489,18295,2004,117,http://www.redfin.com/AL/Vestavia-Hills/4030-Lambert-Ter-35242/home/80823841,33.4859569,-86.6709063
Single Family Residential,2611 Alta Vista Cir,Vestavia Hills,AL,35243,549900,5,4.5,3273,41382,2004,0,http://www.redfin.com/AL/Birmingham/2611-Alta-Vista-Cir-35243/home/80747206,33.4155478,-86.7508066
Single Family Residential,1661 Glen Cv,Vestavia Hills,AL,35243,492500,4,3.5,2523,9583,2004,33,http://www.redfin.com/AL/Vestavia-Hills/1661-Glen-Cv-35243/home/80823451,33.4234138,-86.7744518
Single Family Residential,2129 Hickory Ridge Cir,Vestavia Hills,AL,35243,799900,5,4,4104,23522,2004,42,http://www.redfin.com/AL/Vestavia-Hills/2129-Hickory-Ridge-Cir-35243/home/80958371,33.4219269,-86.753976
Single Family Residential,2226 Overlook Crst,Vestavia Hills,AL,35226,749900,4,4.5,4454,10018,2004,250,http://www.redfin.com/AL/Birmingham/2226-Overlook-Crst-35226/home/81034273,33.440707,-86.808635
Single Family Residential,2609 Manchester Ct,Vestavia Hills,AL,35226,379900,5,2.5,2911,,2004,0,http://www.redfin.com/AL/Vestavia-Hills/2609-Manchester-Ct-35226/home/80818061,33.4307962,-86.8118937
Single Family Residential,7400 Ridgecrest Court Rd,Vestavia Hills,AL,35242,1350000,5,4.5,6703,43560,2004,236,http://www.redfin.com/AL/Vestavia-Hills/7400-Ridgecrest-Court-Rd-35242/home/80941519,33.4962338,-86.6666726
Single Family Residential,7896 Wynwood Rd,Trussville,AL,35173,559900,4,3.5,3451,55321,2004,29,http://www.redfin.com/AL/Trussville/7896-Wynwood-Rd-35173/home/80810603,33.6799773,-86.5648749
Single Family Residential,3172 Cahaba Park Dr,Trussville,AL,35173,315000,4,2.5,2106,15681,2004,0,http://www.redfin.com/AL/Trussville/3172-Cahaba-Park-Dr-35173/home/80822907,33.5946349,-86.5798757
Single Family Residential,959 Hickory Valley Rd,Trussville,AL,35173,258500,3,2,1546,17424,2004,0,http://www.redfin.com/AL/Trussville/959-Hickory-Valley-Rd-35173/home/80638776,33.6762885,-86.5197268
Single Family Residential,379 Vick Cir,Trussville,AL,35173,474900,5,4.5,4030,17424,2004,0,http://www.redfin.com/AL/Trussville/379-Vick-Cir-35173/home/80816718,33.6132839,-86.6342819
Single Family Residential,664 Chris Ct,Trussville,AL,35173,959900,5,5.5,7244,43560,2004,0,http://www.redfin.com/AL/Trussville/664-Chris-Ct-35173/home/80811243,33.6270156,-86.6198096
Single Family Residential,7369 Whitney Dr,Pinson,AL,35126,149900,3,2,1144,14374,2004,0,http://www.redfin.com/AL/Pinson/7369-Whitney-Dr-35126/home/80855536,33.715911,-86.58298
Single Family Residential,5455 Somersby Pkwy,Pinson,AL,35126,344900,5,3.5,3204,100623,2004,15,http://www.redfin.com/AL/Pinson/5455-Somersby-Pkwy-35126/home/80825600,33.6726711,-86.6430616
Single Family Residential,104 Windy Way Dr,Madison,AL,35758,789900,4,3.5,4802,,2004,50,http://www.redfin.com/AL/Madison/104-Windy-Way-Dr-35758/home/126266783,34.7247115,-86.7335826
Single Family Residential,2047 Magnolia Rd,Leeds,AL,35094,237900,3,2.5,2099,39204,2004,0,http://www.redfin.com/AL/Leeds/2047-Magnolia-Rd-35094/home/80649078,33.568742,-86.501861
Single Family Residential,2605 Trellis Post Ct,Owens Cross Roads,AL,35763,480000,4,3.5,3281,,2004,38,http://www.redfin.com/AL/Owens-Cross-Roads/2605-Trellis-Post-Ct-SE-35763/home/126206889,34.6853483,-86.4504165
Single Family Residential,3212 Waterman Dr,Owens Cross Roads,AL,35763,265000,3,2,2057,,2004,38,http://www.redfin.com/AL/Owens-Cross-Roads/3212-Waterman-Dr-SE-35763/home/125802925,34.66076,-86.458989
Single Family Residential,2923 Oakleigh Ln,Owens Cross Roads,AL,35763,455000,4,3.5,3536,15000,2004,38,http://www.redfin.com/AL/Owens-Cross-Roads/2923-Oakleigh-Ln-SE-35763/home/126207964,34.6705352,-86.4529458
Single Family Residential,5579 Lake Trace Dr,Hoover,AL,35244,520000,5,4,4653,16988,2004,0,http://www.redfin.com/AL/Birmingham/5579-Lake-Trace-Dr-35244/home/80819287,33.342022,-86.861609
Single Family Residential,5627 Lake Trace Dr,Hoover,AL,35244,589900,4,4.5,4726,20908,2004,108,http://www.redfin.com/AL/Birmingham/5627-Lake-Trace-Dr-35244/home/80827361,33.338959,-86.864447
Condo/Co-op,1831 28th Ave S #360,Homewood,AL,35209,699780,3,2,2380,,2004,0,http://www.redfin.com/AL/Homewood/1831-28th-Ave-S-35209/unit-360/home/172189830,33.4811029,-86.7902847
Single Family Residential,2759 Jeff Rd,Harvest,AL,35749,779900,4,3.25,2823,263538,2004,0,http://www.redfin.com/AL/Harvest/2759-Jeff-Rd-NW-35749/home/125878282,34.838995,-86.712339
Single Family Residential,943 Tracey Ln,Decatur,AL,35601,159900,3,1.75,1696,,2004,6,http://www.redfin.com/AL/Decatur/943-Tracey-Ln-35601/home/134612503,34.5685639,-87.001835
Single Family Residential,1813 Pin Oak Cir,Decatur,AL,35603,364990,4,2.5,2993,,2004,3,http://www.redfin.com/AL/Decatur/1813-Pin-Oak-Cir-SW-35603/home/134433834,34.5794157,-87.0319863
Single Family Residential,5212 Summerset Way,Bessemer,AL,35022,239500,5,3,2302,,2004,19,http://www.redfin.com/AL/Bessemer/5212-Summerset-Way-35022/home/81034368,33.3513405,-86.97502
Single Family Residential,13185 Saint Andrews Dr,Athens,AL,35611,892000,5,5,5600,,2004,56,http://www.redfin.com/AL/Athens/13185-St-Andrews-Dr-35611/home/80584527,34.751263,-87.1649216
Single Family Residential,7512 Old Mill Cir,Trussville,AL,35173,334900,4,2.5,2460,23958,2003,13,http://www.redfin.com/AL/Trussville/7512-Old-Mill-Cir-35173/home/80855745,33.6548525,-86.5613458
Single Family Residential,7541 Echo Lake Ln,Trussville,AL,35173,699000,4,3,3880,33105,2003,50,http://www.redfin.com/AL/Trussville/7541-Echo-Lake-Ln-35173/home/80855275,33.7291258,-86.5416651
Single Family Residential,670 Chris Ct,Trussville,AL,35173,1120000,5,4.5,7096,21780,2003,0,http://www.redfin.com/AL/Trussville/670-Chris-Ct-35173/home/81043049,33.6270049,-86.6194158
Single Family Residential,302 High Ridge Ct,Pelham,AL,35124,192500,3,2,1534,7840,2003,13,http://www.redfin.com/AL/Pelham/302-High-Ridge-Ct-35124/home/80727126,33.264095,-86.8058209
Single Family Residential,5092 Gold Leaf Ln,Pinson,AL,35126,229900,4,2.5,1911,19602,2003,0,http://www.redfin.com/AL/Dixiana/5092-Gold-Leaf-Ln-35126/home/80820861,33.7209794,-86.6612854
Townhouse,122 Shine Dr,Pelham,AL,35124,154900,3,2,1480,4791,2003,0,http://www.redfin.com/AL/Pelham/122-Shine-Dr-35124/home/80764646,33.3254601,-86.815189
Single Family Residential,100 Legacy Parc Dr,Pelham,AL,35124,369900,5,2.5,2933,37897,2003,0,http://www.redfin.com/AL/Pelham/100-Legacy-Parc-Dr-35124/home/80754142,33.3027416,-86.7877011
Single Family Residential,3319 E Briarcliff Rd,Mountain Brook,AL,35223,2150000,7,7.5,7552,42253,2003,0,http://www.redfin.com/AL/Birmingham/3319-E-Briarcliff-Rd-35223/home/80948276,33.486422,-86.73765
Single Family Residential,100 Michigan Ct,Madison,AL,35758,790000,4,3,5234,28314,2003,60,http://www.redfin.com/AL/Madison/100-Michigan-Ct-35758/home/126084656,34.7379217,-86.7171349
Single Family Residential,29978 Hardiman Rd,Madison,AL,35756,280500,4,2.75,2277,19166,2003,0,http://www.redfin.com/AL/Madison/29978-Hardiman-Rd-35756/home/80573819,34.696523,-86.799259
Single Family Residential,118 Ivyridge Rd,Madison,AL,35757,685000,4,4.5,5899,43560,2003,50,http://www.redfin.com/AL/Madison/118-Ivyridge-Rd-35757/home/127456417,34.8237889,-86.7308318
Single Family Residential,292 Mossy Oak Dr,Huntsville,AL,35806,272000,4,2.75,2100,18295,2003,0,http://www.redfin.com/AL/Huntsville/292-Mossy-Oak-Dr-35806/home/127680904,34.8035974,-86.6882938
Single Family Residential,7306 Wood Creek Ct,Owens Cross Roads,AL,35763,327000,4,3.5,2820,20473,2003,29,http://www.redfin.com/AL/Owens-Cross-Roads/7306-Wood-Creek-Ct-SE-35763/home/127306833,34.6395091,-86.4808183
Single Family Residential,3021 Panorama Dr,Huntsville,AL,35801,949900,5,4,6044,30491,2003,0,http://www.redfin.com/AL/Huntsville/3021-Panorama-Dr-SE-35801/home/127156222,34.726534,-86.535377
Single Family Residential,4005 Kings Cir,Hoover,AL,35242,1000000,5,6,10138,172062,2003,93,http://www.redfin.com/AL/Birmingham/Kings-Way-35242/home/80740650,33.428833,-86.644219
Single Family Residential,4441 Preserve Dr,Hoover,AL,35226,530000,4,3.5,3193,5662,2003,108,http://www.redfin.com/AL/Birmingham/4441-Preserve-Dr-35226/home/80821719,33.378568,-86.835052
Single Family Residential,760 Scout Creek Trl,Hoover,AL,35244,649900,5,4.5,5510,16988,2003,0,http://www.redfin.com/AL/Birmingham/760-Scout-Creek-Trl-35244/home/80822227,33.345664,-86.858065
Single Family Residential,513 Founders Park Ln,Hoover,AL,35226,650000,5,3.5,3633,13939,2003,108,http://www.redfin.com/AL/Birmingham/513-Founders-Park-Ln-35226/home/80821722,33.378625,-86.831925
Single Family Residential,6561 Oak Crest Cv,Hoover,AL,35244,327000,4,2.5,2201,14810,2003,10,http://www.redfin.com/AL/Birmingham/6561-Oak-Crest-Cv-35244/home/80814045,33.319131,-86.8936049
Single Family Residential,1073 Royal Mile,Birmingham,AL,35242,1499999,6,5.5,9000,41817,2003,125,http://www.redfin.com/AL/Birmingham/1073-Royal-Mile-35242/home/80723323,33.4531954,-86.6208151
Single Family Residential,5135 Lake Crest Cir,Hoover,AL,35226,589000,5,5.5,4339,1306,2003,50,http://www.redfin.com/AL/Birmingham/5135-Lake-Crest-Cir-35226/home/80813753,33.355792,-86.861438
Single Family Residential,596 Old Cahaba Dr,Helena,AL,35080,260000,3,2,2274,10454,2003,26,http://www.redfin.com/AL/Helena/596-Old-Cahaba-Dr-35080/home/80719055,33.2847711,-86.8781113
Single Family Residential,1404 Carroll Rd,Harvest,AL,35749,450000,3,3.5,4434,243935,2003,0,http://www.redfin.com/AL/Harvest/1404-Carroll-Rd-35749/home/127660280,34.871256,-86.767463
Single Family Residential,455 Alta Vista Dr,Chelsea,AL,35043,449900,5,3.5,3694,54885,2003,0,http://www.redfin.com/AL/Chelsea/455-Alta-Vista-Dr-35043/home/80766376,33.2924155,-86.6885494
Single Family Residential,173 Narrows Peak Cir,Birmingham,AL,35242,263900,3,2,1854,5227,2003,37,http://www.redfin.com/AL/Birmingham/173-Narrows-Peak-Cir-35242/home/80724363,33.3685427,-86.6709469
Single Family Residential,4010 Somerset Rdg,Birmingham,AL,35242,649900,5,5,5778,44431,2003,15,http://www.redfin.com/AL/Birmingham/4010-Somerset-Rdg-35242/home/80740406,33.4306424,-86.6860037
Single Family Residential,1008 Locksley Cir,Birmingham,AL,35242,449900,4,3.5,3412,13503,2003,56,http://www.redfin.com/AL/Birmingham/1008-Locksley-Cir-35242/home/80723980,33.4090698,-86.6493994
Single Family Residential,191 Narrows Peak Cir,Birmingham,AL,35242,245000,3,2,1930,,2003,37,http://www.redfin.com/AL/Birmingham/191-Narrows-Peak-Cir-35242/home/80724371,33.3690608,-86.6704931
Single Family Residential,4845 Longmeadow Dr,Bessemer,AL,35022,182000,3,2,1431,5227,2003,35,http://www.redfin.com/AL/Bessemer/4845-Longmeadow-Dr-35022/home/80819956,33.327033,-86.998835
Condo/Co-op,5799 Bay Village Dr #1003,Athens,AL,35611,96000,2,2,955,10890,2003,210,http://www.redfin.com/AL/Athens/5799-Bay-Village-Dr-35611/unit-1003/home/80585342,34.7779609,-87.2283295
Condo/Co-op,5835 Bay Village Dr #205,Athens,AL,35611,125000,2,2,955,10890,2003,210,http://www.redfin.com/AL/Athens/5835-Bay-Village-Dr-35611/unit-205/home/80584824,34.7779609,-87.2282999
