PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,SQUARE FEET,LOT SIZE,YEAR BUILT,HOA/MONTH,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),LATITUDE,LONGITUDE
Single Family Residential,72 Painter Ave,West Haven,CT,6516,249900,3,1.5,1416,14374,1938,0,http://www.redfin.com/CT/West-Haven/72-Painter-Ave-06516/home/54090244,41.2587895,-72.9566911
Condo/Co-op,57 Beach Shore Dr,Milford,CT,6460,419900,2,2.5,1771,0,2019,365,http://www.redfin.com/CT/Milford/57-Beach-Shore-Dr-06460/home/172386472,41.1947225,-73.0840929
Single Family Residential,64 Norfolk St,West Haven,CT,6516,168000,2,1.5,972,3920,1960,0,http://www.redfin.com/CT/West-Haven/64-Norfolk-St-06516/home/54085926,41.283817,-72.9756521
Single Family Residential,36 Hawley Ave,Milford,CT,6460,1425000,5,3.5,4900,0,2012,0,http://www.redfin.com/CT/Milford/36-Hawley-Ave-06460/home/53926373,41.2305097,-72.9902294
Single Family Residential,434 Blohm St,West Haven,CT,6516,265000,3,1.5,1422,5227,1951,0,http://www.redfin.com/CT/West-Haven/434-Blohm-St-06516/home/54081240,41.2622146,-72.948931
Condo/Co-op,2100 Stanley St #210,New Britain,CT,6053,55000,1,1,741,0,1968,311,http://www.redfin.com/CT/New-Britain/2100-Stanley-St-06053/unit-210/home/53877984,41.7027278,-72.7755601
Condo/Co-op,247 Brittany Farms Rd Unit B,New Britain,CT,6053,120000,2,1.5,1406,0,1971,315,http://www.redfin.com/CT/New-Britain/247-Brittany-Farms-Rd-06053/unit-B/home/53876870,41.712164,-72.773986
Single Family Residential,40 Bridge St,Westport,CT,6880,975000,3,1.5,2331,13068,unknown,0,http://www.redfin.com/CT/Westport/40-Bridge-St-06880/home/107267022,41.1221589,-73.3626661
Single Family Residential,91 Cumberland Ave,Wethersfield,CT,6109,215900,3,1.5,1163,8712,1922,0,http://www.redfin.com/CT/Wethersfield/91-Cumberland-Ave-06109/home/54318322,41.7197805,-72.6713125
Single Family Residential,48 Stillman Rd,Wethersfield,CT,6109,254900,4,1.5,1825,9147,1929,0,http://www.redfin.com/CT/Wethersfield/48-Stillman-Rd-06109/home/54316912,41.7268903,-72.6764857
Single Family Residential,26 Beverly Rd,Wethersfield,CT,6109,254769,3,1.5,1468,8712,1935,0,http://www.redfin.com/CT/Wethersfield/26-Beverly-Rd-06109/home/54315828,41.698658,-72.6669349
Single Family Residential,15 Sharp Hill Rd,Wilton,CT,6897,500000,3,1.5,1703,22651,1935,0,http://www.redfin.com/CT/Wilton/15-Sharp-Hill-Rd-06897/home/107155761,41.1867024,-73.4201044
Condo/Co-op,105 Brittany Farms Rd Unit B,New Britain,CT,6053,199000,3,2.5,1722,0,1971,343,http://www.redfin.com/CT/New-Britain/105-Brittany-Farms-Rd-06053/unit-B/home/53876746,41.711383,-72.773032
Single Family Residential,17 Dexter St,Windsor,CT,6095,184900,3,1.5,1296,9583,1925,0,http://www.redfin.com/CT/Windsor/17-Dexter-St-06095/home/54272195,41.8157772,-72.6553767
Single Family Residential,77 Green Manor Ave,Windsor,CT,6095,185900,3,1.5,1100,23086,1954,0,http://www.redfin.com/CT/Windsor/77-Green-Manor-Ave-06095/home/54265771,41.823213,-72.668564
Single Family Residential,365 Matianuck Ave,Windsor,CT,6095,200000,4,1.5,1271,18730,1951,0,http://www.redfin.com/CT/Windsor/365-Matianuck-Ave-06095/home/54265794,41.8161627,-72.6710936
Single Family Residential,67 Chestnut Hill Rd,Wolcott,CT,6716,210000,3,1.5,1040,21344,1961,0,http://www.redfin.com/CT/Wolcott/67-Chestnut-Hill-Rd-06716/home/53768675,41.5915369,-73.0114405
Single Family Residential,97 Chestnut Hill Rd,Wolcott,CT,6716,239900,4,1.5,1680,22651,1965,0,http://www.redfin.com/CT/Wolcott/97-Chestnut-Hill-Rd-06716/home/53768104,41.5919299,-73.0091195
Single Family Residential,19 Mettler St,Woodbridge,CT,6525,259900,3,1.5,1255,7405,1950,0,http://www.redfin.com/CT/Woodbridge/19-Mettler-St-06525/home/54232594,41.3414081,-72.9806343
Single Family Residential,4 Ledge Rd,Woodbridge,CT,6525,299900,2,1.5,1607,59677,1940,0,http://www.redfin.com/CT/Woodbridge/4-Ledge-Rd-06525/home/54233474,41.3532641,-73.0227366
Condo/Co-op,208 Brittany Farms Rd Unit G,New Britain,CT,6053,149900,3,3,1553,0,1985,394,http://www.redfin.com/CT/New-Britain/208-Brittany-Farms-Rd-06053/unit-G/home/53876626,41.7131027,-72.7746896
Single Family Residential,91 Sylvan St,Avon,CT,6001,309900,4,2,1848,27007,1964,0,http://www.redfin.com/CT/Avon/91-Sylvan-St-06001/home/136467678,41.7975083,-72.8406318
Condo/Co-op,208 Park St #21,New Canaan,CT,6840,259900,1,1,678,0,1956,339,http://www.redfin.com/CT/New-Canaan/208-Park-St-06840/unit-21/home/107241347,41.1428024,-73.4943271
Single Family Residential,93 Harris Rd,Avon,CT,6001,298000,3,2,2216,54885,1760,0,http://www.redfin.com/CT/Avon/93-Harris-Rd-06001/home/136471384,41.7625605,-72.8582173
Single Family Residential,1 Fleetwood Ave,Bethel,CT,6801,309900,3,2,1619,13939,1925,0,http://www.redfin.com/CT/Bethel/1-Fleetwood-Ave-06801/home/107277422,41.3759303,-73.425963
Single Family Residential,76 Wolfpits Rd,Bethel,CT,6801,419000,4,2,2000,80150,1900,0,http://www.redfin.com/CT/Bethel/76-Wolfpits-Rd-06801/home/107276527,41.3608838,-73.380379
Condo/Co-op,33 E Hills Dr #33,New Canaan,CT,6840,459500,3,1.5,1640,0,1968,295,http://www.redfin.com/CT/New-Canaan/33-E-Hills-Dr-06840/unit-33/home/144532259,41.148815,-73.485608
Single Family Residential,487 Simsbury Rd,Bloomfield,CT,6002,259900,3,2,2013,46609,1954,0,http://www.redfin.com/CT/Bloomfield/487-Simsbury-Rd-06002/home/53946268,41.8283905,-72.770831
Single Family Residential,18 Kenwood Cir,Bloomfield,CT,6002,250000,4,2,3057,18295,1952,0,http://www.redfin.com/CT/Bloomfield/18-Kenwood-Cir-06002/home/53944366,41.8097282,-72.7300586
Condo/Co-op,88 Heritage Hill Rd Unit B,New Canaan,CT,6840,429000,2,2,927,0,1965,548,http://www.redfin.com/CT/New-Canaan/88-Heritage-Hill-Rd-06840/unit-B/home/107235828,41.151471,-73.495098
Condo/Co-op,203 Park St #10,New Canaan,CT,6840,1495000,3,2.5,2722,0,2002,590,http://www.redfin.com/CT/New-Canaan/203-Park-St-06840/unit-10/home/172673288,41.1422221,-73.4947161
Single Family Residential,38 Mill Creek Rd,Branford,CT,6405,359000,4,2,1488,7405,1941,0,http://www.redfin.com/CT/Branford/38-Mill-Creek-Rd-06405/home/54118276,41.2695027,-72.8243375
Single Family Residential,65 Palmer Rd,Branford,CT,6405,310000,3,2,1306,8712,1949,0,http://www.redfin.com/CT/Branford/65-Palmer-Rd-06405/home/54123687,41.2804597,-72.8182888
Single Family Residential,46 Todds Hill Rd,Branford,CT,6405,365000,3,2,1977,22651,2020,0,http://www.redfin.com/CT/Branford/46-Todds-Hill-Rd-06405/home/54117637,41.2872479,-72.823045
Condo/Co-op,179 South Ave #12,New Canaan,CT,6840,875000,3,2.5,1955,0,1974,557,http://www.redfin.com/CT/New-Canaan/179-South-Ave-06840/unit-12/home/107234320,41.1398862,-73.4910347
Condo/Co-op,92 South Ave,New Canaan,CT,6840,1395000,2,3.5,2400,0,1970,670,http://www.redfin.com/CT/New-Canaan/92-South-Ave-06840/home/172535566,41.1434231,-73.4921618
Single Family Residential,744 Milltown Rd,Brewster,NY,10509,475000,2,2,1804,113692,1813,0,http://www.redfin.com/NY/Brewster/744-Milltown-Rd-10509/home/89131230,41.438981,-73.536179
Single Family Residential,744-746 Milltown Rd,Brewster,NY,10509,475000,2,2,1804,113691,1813,0,http://www.redfin.com/NY/Brewster/744-Milltown-Rd-10509/home/20592837,41.4389609,-73.5369987
Condo/Co-op,90 Hoyt St #90,New Canaan,CT,6840,1395000,5,5,3473,0,2014,300,http://www.redfin.com/CT/New-Canaan/90-Hoyt-St-06840/unit-90/home/172697316,41.1471941,-73.4881421
Single Family Residential,28 Brookside Ave,Bridgeport,CT,6606,339000,4,2,1642,7405,1937,0,http://www.redfin.com/CT/Bridgeport/28-Brookside-Ave-06606/home/148426732,41.2226967,-73.1930451
Single Family Residential,12 Woodlawn Ave,Bridgeport,CT,6606,254900,4,2,1600,7405,1918,0,http://www.redfin.com/CT/Bridgeport/12-Woodlawn-Ave-06606/home/107042493,41.2148708,-73.1921868
Condo/Co-op,100 York St Unit 7J,New Haven,CT,6511,35000,1,1,700,0,1958,1177,http://www.redfin.com/CT/New-Haven/100-York-St-06511/unit-7J/home/172691287,41.3069785,-72.933086
Condo/Co-op,1 Front St #7,New Haven,CT,6513,129900,1,1,916,0,1916,400,http://www.redfin.com/CT/New-Haven/1-Front-St-06513/unit-7/home/54282600,41.3043928,-72.89269
Condo/Co-op,100 York St Unit 8J,New Haven,CT,6511,49900,1,1,700,0,1958,1116,http://www.redfin.com/CT/New-Haven/100-York-St-06511/unit-8J/home/144534921,41.3069785,-72.933086
Single Family Residential,687 Wood Ave,Bridgeport,CT,6604,249900,4,2,2232,4356,1907,0,http://www.redfin.com/CT/Bridgeport/687-Wood-Ave-06604/home/107050713,41.181282,-73.2113748
Single Family Residential,376 Dexter Dr,Bridgeport,CT,6606,274999,4,2,1352,13068,1954,0,http://www.redfin.com/CT/Bridgeport/376-Dexter-Dr-06606/home/107059395,41.2268081,-73.2079991
Condo/Co-op,189 Sherman Ave #11,New Haven,CT,6511,104900,2,1,854,0,1948,210,http://www.redfin.com/CT/New-Haven/189-Sherman-Ave-06511/unit-11/home/54291183,41.3120714,-72.9440834
Condo/Co-op,496 Whitney Ave Unit 6C,New Haven,CT,6511,144900,1,1,775,0,1920,353,http://www.redfin.com/CT/New-Haven/496-Whitney-Ave-06511/unit-6C/home/172644323,41.3242673,-72.9169598
Single Family Residential,815 Laurel Ave,Bridgeport,CT,6604,275000,3,2,1631,7405,1905,0,http://www.redfin.com/CT/Bridgeport/815-Laurel-Ave-06604/home/107037441,41.1789412,-73.2119579
Single Family Residential,120 Kent Ave,Bridgeport,CT,6610,240000,4,2,1875,5662,1900,0,http://www.redfin.com/CT/Bridgeport/120-Kent-Ave-06610/home/107062728,41.1913098,-73.1562809
Single Family Residential,616 Huntington Rd,Bridgeport,CT,6610,285000,3,2,1405,10018,1950,0,http://www.redfin.com/CT/Bridgeport/616-Huntington-Rd-06610/home/107058596,41.2012111,-73.1811137
Single Family Residential,655 Ruth St,Bridgeport,CT,6606,239900,3,2,1116,4791,1943,0,http://www.redfin.com/CT/Bridgeport/655-Ruth-St-06606/home/107041405,41.2071822,-73.2222346
Single Family Residential,524 Beechmont Ave,Bridgeport,CT,6606,285000,3,2,1104,6534,1960,0,http://www.redfin.com/CT/Bridgeport/524-Beechmont-Ave-06606/home/107057240,41.2121645,-73.20849
Single Family Residential,311 Red Oak Rd,Bridgeport,CT,6606,229000,3,2,1280,7405,1957,0,http://www.redfin.com/CT/Bridgeport/311-Red-Oak-Rd-06606/home/107047107,41.2249715,-73.200219
Single Family Residential,247 Helen St,Bridgeport,CT,6608,265000,5,2,1873,2178,1892,0,http://www.redfin.com/CT/Bridgeport/247-Helen-St-06608/home/107039850,41.1897893,-73.1746724
Condo/Co-op,548 Orange St #401,New Haven,CT,6511,279000,2,1,985,0,1915,521,http://www.redfin.com/CT/New-Haven/548-Orange-St-06511/unit-401/home/54286266,41.3153534,-72.9170154
Single Family Residential,82 Barclay St,Bridgeport,CT,6610,255000,4,2,1267,9147,1943,0,http://www.redfin.com/CT/Bridgeport/82-Barclay-St-06610/home/107058719,41.2183748,-73.1672169
Condo/Co-op,95 Lenox aka 110 Lexington Ave St Unit I,New Haven,CT,6513,72000,1,1,555,0,1981,249,http://www.redfin.com/CT/New-Haven/110-Lexington-Ave-06513/unit-I/home/172519308,41.301053,-72.8874104
Single Family Residential,,Bridgeport,CT,6606,245000,4,2,1791,4791,1911,0,http://www.redfin.com/CT/Bridgeport/Undisclosed-address-06606/home/107053571,41.2037349,-73.200713
Condo/Co-op,60 Front St #60,New Haven,CT,6513,95000,1,1,960,0,1987,401,http://www.redfin.com/CT/New-Haven/60-Front-St-06513/unit-60/home/147492303,41.3065805,-72.891174
Single Family Residential,55 Hazelwood Ave,Bridgeport,CT,6605,269000,7,2,1730,3484,1920,0,http://www.redfin.com/CT/Bridgeport/55-Hazelwood-Ave-06605/home/107043326,41.1776082,-73.2084094
Condo/Co-op,440 Prospect St #7,New Haven,CT,6511,159000,1,1,628,0,1900,324,http://www.redfin.com/CT/New-Haven/440-Prospect-St-06511/unit-7/home/54287407,41.3243655,-72.9234253
Single Family Residential,748 Capitol Ave,Bridgeport,CT,6606,189000,3,2,1721,3920,1913,0,http://www.redfin.com/CT/Bridgeport/748-Capitol-Ave-06606/home/107046292,41.1950287,-73.2043078
Condo/Co-op,116 Court St #804,New Haven,CT,6511,155000,2,1,577,0,1918,416,http://www.redfin.com/CT/New-Haven/116-Court-St-06511/unit-804/home/172442098,41.305951,-72.922824
Condo/Co-op,360 Fountain St #45,New Haven,CT,6515,129900,2,1,881,0,1977,235,http://www.redfin.com/CT/New-Haven/360-Fountain-St-06515/unit-45/home/54275512,41.3270549,-72.9719511
Condo/Co-op,492 Whitney Ave Unit 3A,New Haven,CT,6511,159900,1,1,855,0,1920,426,http://www.redfin.com/CT/New-Haven/492-Whitney-Ave-06511/unit-3A/home/54285999,41.3241468,-72.9167585
Condo/Co-op,500 Prospect St Unit 4A,New Haven,CT,6511,234900,2,1,1051,0,1988,470,http://www.redfin.com/CT/New-Haven/500-Prospect-St-06511/unit-4A/home/54287425,41.3266096,-72.9231257
Single Family Residential,15 Wood St,Danbury,CT,6811,356900,3,2,1968,10018,1964,0,http://www.redfin.com/CT/Danbury/15-Wood-St-06811/home/106984950,41.4208878,-73.452837
Single Family Residential,7 Jeanette Rd,Danbury,CT,6811,330000,3,2,960,16552,1960,0,http://www.redfin.com/CT/Danbury/7-Jeanette-Rd-06811/home/106995579,41.4208238,-73.4658756
Single Family Residential,48 Longview Ave,Danbury,CT,6811,309900,3,2,2060,12196,1958,0,http://www.redfin.com/CT/Danbury/48-Longview-Ave-06811/home/106988514,41.4453129,-73.4331451
Condo/Co-op,100 York St Unit 16-B,New Haven,CT,6511,30000,1,1,815,0,1958,1443,http://www.redfin.com/CT/New-Haven/100-York-St-06511/unit-16-B/home/167835990,41.3069785,-72.933086
Single Family Residential,8 1st STEXT,Danbury,CT,6810,307000,3,2,1676,12632,1953,0,http://www.redfin.com/CT/Danbury/8-1st-St-Ext-06810/home/144528754,41.4108125,-73.4384715
Single Family Residential,21 Westview Dr,Danbury,CT,6810,375000,5,2,1052,8276,1981,0,http://www.redfin.com/CT/Danbury/21-Westview-Dr-06810/home/106992029,41.394769,-73.4233042
Single Family Residential,16 Sleepy Hollow Dr,Danbury,CT,6810,335000,4,2,2010,10454,1963,0,http://www.redfin.com/CT/Danbury/16-Sleepy-Hollow-Dr-06810/home/106984668,41.3970742,-73.4719516
Single Family Residential,40 Park Ave,Danbury,CT,6810,317900,4,2,1932,6098,1941,0,http://www.redfin.com/CT/Danbury/40-Park-Ave-06810/home/106991474,41.3882322,-73.4621011
Single Family Residential,5 Bayview Dr,Danbury,CT,6811,349999,4,2,1988,14810,1966,0,http://www.redfin.com/CT/Danbury/5-Bayview-Dr-06811/home/106985461,41.4489019,-73.43456
Single Family Residential,150 Stadley Rough Rd,Danbury,CT,6811,350000,3,2,1040,20037,1963,0,http://www.redfin.com/CT/Danbury/150-Stadley-Rough-Rd-06811/home/106989970,41.4513885,-73.4382092
Single Family Residential,110 Westville Ave,Danbury,CT,6810,299000,3,2,1530,7840,1911,0,http://www.redfin.com/CT/Danbury/110-Westville-Ave-06810/home/106996471,41.3941235,-73.4747479
Single Family Residential,8 Bronson Rd,Danbury,CT,6810,539900,2,2,1536,10018,1989,46,http://www.redfin.com/CT/Danbury/8-Bronson-Rd-06810/home/146255508,41.443789,-73.4497
Condo/Co-op,7 Wooster Pl #2,New Haven,CT,6511,365000,2,1.5,941,0,1843,367,http://www.redfin.com/CT/New-Haven/7-Wooster-Pl-06511/unit-2/home/54284542,41.3039974,-72.9168874
Single Family Residential,51 James St,Danbury,CT,6810,229500,3,2,1344,4791,1901,0,http://www.redfin.com/CT/Danbury/51-James-St-06810/home/106997233,41.4031075,-73.4358613
Condo/Co-op,40 Foxon Hill Rd Unit J37,New Haven,CT,6513,150000,2,1.5,1150,0,1985,351,http://www.redfin.com/CT/New-Haven/40-Foxon-Hill-Rd-06513/unit-J37/home/54281505,41.3276716,-72.8529251
Single Family Residential,1 Hill Top Mnr,Danbury,CT,6811,349900,3,2,2552,26136,1952,0,http://www.redfin.com/CT/Danbury/1-Hilltop-Mnr-06811/home/106985389,41.3984849,-73.478948
Condo/Co-op,124 Court St #1203,New Haven,CT,6511,134900,1,1.5,618,0,1916,380,http://www.redfin.com/CT/New-Haven/124-Court-St-06511/unit-1203/home/54275694,41.3059938,-72.9228004
Single Family Residential,84 Westville Ave,Danbury,CT,6810,274900,3,2,1525,10890,1925,0,http://www.redfin.com/CT/Danbury/84-Westville-Ave-06810/home/106991722,41.3942904,-73.4716754
Condo/Co-op,675 Townsend Ave #180,New Haven,CT,6512,175000,2,1.5,1084,0,1985,302,http://www.redfin.com/CT/New-Haven/675-Townsend-Ave-06512/unit-180/home/54276173,41.2747638,-72.8961375
Single Family Residential,1 Hamilton Dr,Danbury,CT,6811,360000,3,2,2568,40075,1978,0,http://www.redfin.com/CT/Danbury/1-Hamilton-Dr-06811/home/106992418,41.447563,-73.472415
Condo/Co-op,19 Chamberlain Pl #19,New Haven,CT,6512,112000,2,1.5,990,0,1989,211,http://www.redfin.com/CT/New-Haven/19-Chamberlain-Pl-06512/unit-19/home/145561308,41.2941994,-72.8957354
Condo/Co-op,535 Woodward Ave Unit A,New Haven,CT,6512,149999,2,1.5,1008,0,1985,238,http://www.redfin.com/CT/East-Haven/535-Woodward-Ave-06512/unit-A/home/54278334,41.2830052,-72.8959893
Condo/Co-op,16 Chamberlain St #16,New Haven,CT,6512,109900,2,1.5,990,0,1989,211,http://www.redfin.com/CT/New-Haven/16-Chamberlain-St-06512/unit-16/home/172297551,41.2935722,-72.8958318
Single Family Residential,29 Jackson Dr,Danbury,CT,6811,225000,3,2,1998,20473,1966,0,http://www.redfin.com/CT/Danbury/29-Jackson-Dr-06811/home/106994259,41.4318008,-73.4365058
Single Family Residential,10 Cobblestone Trl,Danbury,CT,6810,318000,3,2,3164,60983,1971,0,http://www.redfin.com/CT/Danbury/10-Cobblestone-Trl-06810/home/106983018,41.3353788,-73.4275744
Single Family Residential,5 Princeton Ln,Danbury,CT,6810,342000,4,2,2610,8712,1951,0,http://www.redfin.com/CT/Danbury/5-Princeton-Ln-06810/home/107001041,41.375253,-73.4656091
Single Family Residential,93 Rose Ln,Darien,CT,6820,890000,3,2,1916,19166,1927,0,http://www.redfin.com/CT/Darien/93-Rose-Ln-06820/home/107157795,41.0734676,-73.5138551
Single Family Residential,30 Cherry St,Darien,CT,6820,640000,3,2,1432,6098,1951,0,http://www.redfin.com/CT/Darien/30-Cherry-St-06820/home/107157763,41.0686235,-73.4834138
Single Family Residential,17 Patricia Ln,Darien,CT,6820,817000,4,2,1902,9147,1963,0,http://www.redfin.com/CT/Darien/17-Patricia-Ln-06820/home/107158227,41.0621261,-73.4898679
Single Family Residential,58 Ida Ave,Derby,CT,6418,269900,3,2,1596,10018,1968,0,http://www.redfin.com/CT/Derby/58-Ida-Ave-06418/home/54236533,41.3187008,-73.0535099
Condo/Co-op,116 Crown St Unit 4A,New Haven,CT,6510,389000,2,1.5,1511,0,1900,399,http://www.redfin.com/CT/New-Haven/116-Crown-St-06510/unit-4A/home/54275996,41.3044014,-72.9262142
Single Family Residential,26 Linden St,East Hartford,CT,6108,159900,3,2,1122,3920,1900,0,http://www.redfin.com/CT/East-Hartford/26-Linden-St-06108/home/54324215,41.7789271,-72.635467
Condo/Co-op,120 Edwards St #3,New Haven,CT,6511,295000,2,1.5,1217,0,1900,400,http://www.redfin.com/CT/New-Haven/120-Edwards-St-06511/unit-3/home/54276008,41.3172811,-72.9136817
Condo/Co-op,3 Saint John CNCTR #3,New Haven,CT,6511,299900,2,1.5,1440,0,1900,0,http://www.redfin.com/CT/New-Haven/3-St-John-Connector-06511/unit-3/home/144529088,41.3062651,-72.9152298
Condo/Co-op,502 Woodward Ave Unit B,New Haven,CT,6512,149900,2,1.5,1080,0,1987,255,http://www.redfin.com/CT/East-Haven/502-Woodward-Ave-06512/unit-B/home/172579467,41.2824567,-72.8971073
Single Family Residential,401 High St,East Hartford,CT,6118,249900,3,2,2760,20908,1770,0,http://www.redfin.com/CT/East-Hartford/401-High-St-06118/home/54334044,41.7323653,-72.6306338
Single Family Residential,56 Ann St,East Haven,CT,6513,224900,4,2,1938,6969,1966,0,http://www.redfin.com/CT/East-Haven/56-Ann-St-06513/home/54302133,41.3189711,-72.8656906
Single Family Residential,125 Mansfield Grove Rd,East Haven,CT,6512,249000,3,2,1689,4356,1920,0,http://www.redfin.com/CT/East-Haven/125-Mansfield-Grove-Rd-06512/home/54306326,41.251204,-72.8624406
Single Family Residential,143 N Atwater St,East Haven,CT,6512,199000,3,2,1629,5227,1921,0,http://www.redfin.com/CT/East-Haven/143-N-Atwater-St-06512/home/54307378,41.2525853,-72.8674481
Single Family Residential,14 Kirkham Ave,East Haven,CT,6512,267500,4,2,1435,10890,1900,0,http://www.redfin.com/CT/East-Haven/14-Kirkham-Ave-06512/home/54301692,41.2783766,-72.8732698
Single Family Residential,49 High St,East Haven,CT,6512,334900,6,2,3545,13939,1890,0,http://www.redfin.com/CT/East-Haven/49-High-St-06512/home/172425311,41.2797788,-72.8714147
Condo/Co-op,150 Harbour CL #202,New Haven,CT,6519,299999,2,2,1853,0,2010,577,http://www.redfin.com/CT/New-Haven/150-Harbour-Close-06519/unit-202/home/54275942,41.2811116,-72.9322112
Single Family Residential,,East Haven,CT,6512,295000,2,2,2162,9147,1910,0,http://www.redfin.com/CT/East-Haven/Undisclosed-address-06512/home/54303075,41.2822734,-72.8741863
Single Family Residential,18 Carlson Pl,East Haven,CT,6512,212000,4,2,1277,3920,1977,0,http://www.redfin.com/CT/East-Haven/18-Carlson-Pl-06512/home/54298840,41.2714101,-72.8794014
Single Family Residential,75 Lynnbrook Rd,Fairfield,CT,6825,449000,3,2,1288,7840,1965,0,http://www.redfin.com/CT/Fairfield/75-Lynnbrook-Rd-06825/home/107148019,41.180599,-73.2194696
Single Family Residential,21 Indian Point Rd,Fairfield,CT,6825,829000,3,2,3044,27007,1959,33,http://www.redfin.com/CT/Fairfield/21-Indian-Point-Rd-06825/home/107134635,41.1962104,-73.2559644
