SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,14 Sanford St,Boston,MA,02136,585000,3,1.5,Hyde Park's Readville,1650,4960,1970,1,355,,Active,August-7-2020 04:00 PM,August-7-2020 06:00 PM,http://www.redfin.com/MA/Hyde-Park/14-Sanford-St-02136/home/11835639,MLS PIN,72704874,N,Y,42.2422783,-71.1409409
MLS Listing,,Multi-Family (2-4 Unit),66 Montcalm Ave,Boston,MA,02135,999900,5,3.0,Brighton,2478,2584,1900,1,404,,Active,August-8-2020 12:00 PM,August-8-2020 02:00 PM,http://www.redfin.com/MA/Brighton/66-Montcalm-Ave-02135/home/9015378,MLS PIN,72704862,N,Y,42.3531027,-71.1485418
MLS Listing,,Townhouse,126 Florence St #126,Boston,MA,02131,799000,3,2.5,Roslindale,2000,,2008,1,400,200,Active,August-8-2020 12:00 PM,August-8-2020 01:30 PM,http://www.redfin.com/MA/Boston/126-Florence-St-02131/unit-126/home/28857451,MLS PIN,72704863,N,Y,42.2870173,-71.1238066
MLS Listing,,Condo/Co-op,188 Brookline Ave Unit 23D,Boston,MA,02215,1299000,1,1.0,The Fenway,762,,2018,1,1705,865,Active,August-8-2020 02:00 PM,August-8-2020 03:00 PM,http://www.redfin.com/MA/Boston/188-Brookline-Ave-02215/unit-23D/home/171787704,MLS PIN,72704852,N,Y,42.3437734,-71.1017218
MLS Listing,,Condo/Co-op,370 Chestnut Hill Ave #5,Boston,MA,02135,429000,2,1.0,Boston,770,,1950,1,557,579,Active,August-8-2020 11:30 AM,August-8-2020 01:00 PM,http://www.redfin.com/MA/Boston/370-Chestnut-Hill-Ave-02135/unit-5/home/9308487,MLS PIN,72704850,N,Y,42.3366018,-71.1509181
MLS Listing,,Condo/Co-op,463 Rutherford Ave #402,Boston,MA,02129,689000,2,2.0,Charlestown,850,,2015,1,811,499,Active,August-9-2020 02:00 PM,August-9-2020 03:30 PM,http://www.redfin.com/MA/Boston/463-Rutherford-Ave-02129/unit-402/home/146212801,MLS PIN,72704849,N,Y,42.3808565,-71.0713251
MLS Listing,,Condo/Co-op,605 Massachusetts Ave #7,Boston,MA,02118,469900,1,1.0,South End,415,378,1900,1,1132,293,Active,August-8-2020 12:00 PM,August-8-2020 01:30 PM,http://www.redfin.com/MA/Boston/605-Massachusetts-Ave-02118/unit-7/home/9287417,MLS PIN,72704829,N,Y,42.3370628,-71.0780854
MLS Listing,,Multi-Family (2-4 Unit),5-A Lorenzo St,Boston,MA,02122,599999,4,2.0,Dorchester's Neponset,1782,3042,1905,1,337,,Active,,,http://www.redfin.com/MA/Dorchester/5A-Lorenzo-St-02122/home/132314565,MLS PIN,72704822,N,Y,42.287053,-71.041914
MLS Listing,,Condo/Co-op,280 W 5Th St #101,Boston,MA,02127,1249000,2,2.5,South Boston,1624,,2017,1,769,295,Active,August-7-2020 12:00 PM,August-7-2020 01:30 PM,http://www.redfin.com/MA/Boston/280-W-Fifth-St-02127/unit-101/home/141860342,MLS PIN,72704818,N,Y,42.3350973,-71.0483935
MLS Listing,,Condo/Co-op,357 Commercial St #210,Boston,MA,02109,1000000,2,1.5,Waterfront,905,,1900,1,1105,535,Active,August-9-2020 12:00 PM,August-9-2020 01:00 PM,http://www.redfin.com/MA/Boston/357-Commercial-St-02109/unit-210/home/9230233,MLS PIN,72704792,N,Y,42.3661069,-71.0505699
MLS Listing,,Multi-Family (2-4 Unit),48 Pearl St,Boston,MA,02129,1398000,3,3.0,Charlestown,3030,1433,1870,1,461,,Active,,,http://www.redfin.com/MA/Charlestown/48-Pearl-St-02129/home/9060449,MLS PIN,72704787,N,Y,42.379355,-71.0639257
MLS Listing,,Condo/Co-op,100 Lovejoy Wharf Ph 3B,Boston,MA,02114,1688000,2,2.0,Waterfront,1275,,2017,1,1324,1770,Active,,,http://www.redfin.com/MA/Boston/100-Lovejoy-Wharf-02114/unit-3B/home/146992744,MLS PIN,72704763,N,Y,42.3670218,-71.0600856
