,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
116,Condo/Co-op,425 23rd Ave S Unit A206,Seattle,WA,98144,345000,1,1.0,567,,2005,279.0,http://www.redfin.com/WA/Seattle/425-23rd-Ave-S-98144/unit-A206/home/2064674,47.5982675,-122.3025545
117,Condo/Co-op,1521 2nd #3702,Seattle,WA,98101,5375000,2,2.25,2600,,2008,1988.0,http://www.redfin.com/WA/Seattle/1521-2nd-Ave-98101/unit-3702/home/21616623,47.6096957,-122.33979409999999
118,Single Family Residential,4812 47th Ave S,Seattle,WA,98118,535000,2,1.0,870,6639.0,1948,,http://www.redfin.com/WA/Seattle/4812-47th-Ave-S-98118/home/491312,47.5589365,-122.27419009999998
119,Condo/Co-op,1425 Western Ave Unit T112,Seattle,WA,98101,699000,2,1.75,1043,26533.0,1982,1325.0,http://www.redfin.com/WA/Seattle/1425-Western-Ave-98101/unit-T112/home/70774,47.607911,-122.3412261
120,Townhouse,444 N 130th St,Seattle,WA,98133,565000,3,2.5,1490,995.0,2009,,http://www.redfin.com/WA/Seattle/444-N-130th-St-98133/home/22417044,47.723688,-122.353025
121,Condo/Co-op,1920 4th Ave #608,Seattle,WA,98101,1249000,2,2.0,1607,,2009,1320.0,http://www.redfin.com/WA/Seattle/1920-4th-Ave-98101/unit-608/home/28624091,47.6130983,-122.33942150000001
122,Condo/Co-op,566 Highland Dr #302,Seattle,WA,98109,415000,1,1.0,537,6440.0,1981,327.0,http://www.redfin.com/WA/Seattle/566-Highland-Dr-98109/unit-302/home/35712,47.6299109,-122.3453104
123,Condo/Co-op,900 Lenora St Unit W105,Seattle,WA,98121,850000,1,1.75,1453,,2006,1520.0,http://www.redfin.com/WA/Seattle/900-Lenora-St-98121/unit-W105/home/22691992,47.6178191,-122.3375407
124,Condo/Co-op,425 23rd Ave S Unit A507,Seattle,WA,98144,335000,1,1.0,606,,2005,298.0,http://www.redfin.com/WA/Seattle/425-23rd-Ave-S-98144/unit-A507/home/2073747,47.5982675,-122.3025545
125,Condo/Co-op,5810 Cowen Pl NE #307,Seattle,WA,98105,400000,2,1.0,860,,1928,782.0,http://www.redfin.com/WA/Seattle/5810-Cowen-Pl-NE-98105/unit-307/home/87199081,47.6713619,-122.31237079999998
126,Townhouse,39 Etruria St #2,Seattle,WA,98109,650000,2,1.0,900,666.0,2006,,http://www.redfin.com/WA/Seattle/39-Etruria-St-98109/unit-2/home/11761579,47.6474773,-122.3559487
127,Single Family Residential,8319 16th Ave NW,Seattle,WA,98117,750000,3,1.75,1806,4532.0,1929,,http://www.redfin.com/WA/Seattle/8319-16th-Ave-NW-98117/home/164223,47.6893437,-122.37810470000001
128,Townhouse,6533 42nd Ave SW Unit D,Seattle,WA,98136,550000,3,1.5,1280,1278.0,2007,,http://www.redfin.com/WA/Seattle/6533-42nd-Ave-SW-98136/unit-D/home/469969,47.543775,-122.38602420000001
