,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
250,Single Family Residential,2555 Pennsylvania Ave NW #611,Washington DC,DC,20037,949000,2.0,1.5,1100.0,,1978.0,900.0,http://www.redfin.com/DC/Washington/2555-Pennsylvania-Ave-NW-20037/unit-611/home/9040027,38.9041102,-77.05424790000001
251,Townhouse,2857 Chancellors Way NE,Washington DC,DC,20017,834900,4.0,3.5,1934.0,805.0,2013.0,150.0,http://www.redfin.com/DC/Washington/2857-Chancellor-s-Way-NE-20017/home/55186059,38.927028799999995,-76.9991571
252,Condo/Co-op,2339 40th Pl NW #001,Washington DC,DC,20007,275000,1.0,1.0,517.0,,1942.0,285.0,http://www.redfin.com/DC/Washington/2339-40th-Pl-NW-20007/unit-1/home/40528648,38.9220703,-77.0795101
253,Condo/Co-op,3709 Alabama Ave SE #301,Washington DC,DC,20020,175000,2.0,1.0,619.0,,1940.0,301.0,http://www.redfin.com/DC/Washington/3709-Alabama-Ave-SE-20020/unit-301/home/10152856,38.864652500000005,-76.9534927
254,Single Family Residential,3327 5th St SE,Washington DC,DC,20032,649900,4.0,4.0,3213.0,5318.0,2020.0,,http://www.redfin.com/DC/Washington/3327-5th-St-SE-20032/home/10165366,38.840868,-76.9997443
255,Condo/Co-op,4101 Cathedral Ave NW Unit 1202/1203,Washington DC,DC,20016,930000,3.0,2.5,2200.0,,1962.0,2685.0,http://www.redfin.com/DC/Washington/4101-Cathedral-Ave-NW-20016/unit-1202/home/143290414,38.9305425,-77.0795154
256,Condo/Co-op,437 M St NW #2,Washington DC,DC,20001,449900,1.0,1.0,619.0,,1900.0,260.0,http://www.redfin.com/DC/Washington/437-M-St-NW-20001/unit-2/home/39956029,38.9059741,-77.01748309999999
257,Townhouse,1611 Rosedale St NE,Washington DC,DC,20002,535000,2.0,1.0,754.0,938.0,1916.0,,http://www.redfin.com/DC/Washington/1611-Rosedale-St-NE-20002/home/10114101,38.897385799999995,-76.98180179999999
258,Townhouse,26 Quincy Pl NE,Washington DC,DC,20002,895000,3.0,2.0,1992.0,1265.0,1900.0,,http://www.redfin.com/DC/Washington/26-Quincy-Pl-NE-20002/home/10072905,38.9120429,-77.0078542
259,Condo/Co-op,1901 3rd St NW #1,Washington DC,DC,20001,835000,3.0,3.5,1940.0,,1910.0,404.0,http://www.redfin.com/DC/Washington/1901-3rd-St-NW-20001/unit-1/home/147103219,38.916032,-77.015274
260,Single Family Residential,3805 13th St NE,Washington DC,DC,20017,1099000,5.0,5.5,3526.0,6643.0,2006.0,,http://www.redfin.com/DC/Washington/3805-13th-St-NE-20017/home/21647273,38.9365879,-76.9883601
261,Condo/Co-op,57 N St NW #424,Washington DC,DC,20001,389900,0.0,1.0,427.0,,2018.0,232.0,http://www.redfin.com/DC/Washington/57-N-St-NW-20001/unit-424/home/145656015,38.9074426,-77.0111895
262,Condo/Co-op,1401 Q St NW #303,Washington DC,DC,20009,1295000,2.0,2.5,1339.0,,2006.0,798.0,http://www.redfin.com/DC/Washington/1401-Q-St-NW-20009/unit-303/home/22653233,38.911280100000006,-77.0323046
