,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
20,Condo/Co-op,1228 Cave St,La Jolla,CA,92037,1495000,3,3.5,2287,,1965,480.0,http://www.redfin.com/CA/La-Jolla/1228-Cave-St-92037/home/4905989,32.8480972,-117.2716611
21,Single Family Residential,7712 Moonridge Pl,La Jolla,CA,92037,5490000,5,4.5,5696,57064.0,1987,,http://www.redfin.com/CA/La-Jolla/7712-Moonridge-Pl-92037/home/4879797,32.847829499999996,-117.2437742
22,Single Family Residential,7520 Mar,La Jolla,CA,92037,2899000,5,4.5,4910,10758.0,1963,,http://www.redfin.com/CA/La-Jolla/7520-Mar-Ave-92037/home/4912790,32.8423747,-117.2681398
23,Single Family Residential,740 Genter St,La Jolla,CA,92037,1958000,5,4.5,3554,,1971,,http://www.redfin.com/CA/La-Jolla/740-Genter-St-92037/home/4914270,32.8369759,-117.2747301
24,Single Family Residential,1459 Caminito Diadema,La Jolla,CA,92037,2250000,4,2.5,2699,,1992,290.0,http://www.redfin.com/CA/La-Jolla/1459-Caminito-Diadema-92037/home/4945672,32.8170583,-117.2484592
25,Single Family Residential,604 Rushville St,La Jolla,CA,92037,1450000,3,2.0,1546,3746.0,1940,,http://www.redfin.com/CA/La-Jolla/604-Rushville-St-92037/home/4914447,32.8349773,-117.27603899999998
26,Townhouse,3320 Via Alicante,La Jolla,CA,92037,649000,2,2.5,1140,290015.0,1975,463.0,http://www.redfin.com/CA/La-Jolla/3320-Via-Alicante-92037/home/4865595,32.861255,-117.231921
27,Condo/Co-op,8529 Villa La Jolla Dr Unit E,La Jolla,CA,92037,425000,1,1.0,691,,1972,280.0,http://www.redfin.com/CA/La-Jolla/8529-Villa-La-Jolla-Dr-92037/unit-E/home/4885575,32.8634391,-117.23514399999999
28,Condo/Co-op,9237 Regents Rd Unit K401,La Jolla,CA,92037,479000,1,1.0,715,189495.0,2001,397.0,http://www.redfin.com/CA/La-Jolla/9237-Regents-Rd-92037/unit-K401/home/12157697,32.873752,-117.2168247
29,Single Family Residential,6325 Via Maria,La Jolla,CA,92037,2995000,3,2.0,1973,7767.0,1949,,http://www.redfin.com/CA/La-Jolla/6325-Via-Maria-92037/home/4918230,32.8242925,-117.2770264
30,Single Family Residential,6089 La Jolla Scenic Dr S,La Jolla,CA,92037,20000000,6,7.5,13532,164738.0,2010,,http://www.redfin.com/CA/La-Jolla/6089-La-Jolla-Scenic-Dr-S-92037/home/17201573,32.826097999999995,-117.25319009999998
31,Townhouse,6349 VIA CABRERA S,La Jolla,CA,92037,1043000,3,2.0,1804,,1983,561.0,http://www.redfin.com/CA/La-Jolla/6349-Via-Cabrera-92037/home/4944156,32.8320225,-117.2458294
32,Single Family Residential,3 E Roseland Dr,La Jolla,CA,92037,3499000,6,6.0,5076,11349.0,2000,,http://www.redfin.com/CA/La-Jolla/3-E-Roseland-Dr-92037/home/4878176,32.849471,-117.2555325
33,Single Family Residential,625 Bonair Pl,La Jolla,CA,92037,1650000,3,2.5,1892,6534.0,1988,,http://www.redfin.com/CA/La-Jolla/625-Bonair-Pl-92037/unit-B/home/4916368,32.8300596,-117.2742479
34,Single Family Residential,7437 Eads Ave,La Jolla,CA,92037,1650000,3,3.0,1704,,2008,,http://www.redfin.com/CA/La-Jolla/7437-Eads-Ave-92037/home/167547680,32.839130100000006,-117.2744044
35,Condo/Co-op,2500 Torrey Pines Rd #204,La Jolla,CA,92037,695000,2,2.0,1464,,1973,830.0,http://www.redfin.com/CA/La-Jolla/2500-Torrey-Pines-Rd-92037/unit-204/home/4879316,32.8514543,-117.24963490000002
36,Condo/Co-op,3177 Via Alicante #248,La Jolla,CA,92037,624000,2,2.0,1017,292033.0,2000,297.0,http://www.redfin.com/CA/La-Jolla/3177-Via-Alicante-92037/unit-248/home/6638142,32.8605743,-117.23478020000002
37,Single Family Residential,7227 Olivetas Ave,La Jolla,CA,92037,2695000,4,3.0,2278,6481.0,1924,,http://www.redfin.com/CA/La-Jolla/7227-Olivetas-Ave-92037/home/4913497,32.8355873,-117.27847299999999
38,Condo/Co-op,8460 Via Mallorca #136,La Jolla,CA,92037,714995,2,2.0,1017,,2000,296.0,http://www.redfin.com/CA/La-Jolla/8460-Via-Mallorca-92037/unit-136/home/6681315,32.8605743,-117.23478020000002
