,property_type,address,city,state,zip_code,price,beds,baths,square_feet,lot_size,year_built,hoa_permonth,url,latitude,longitude
172,Single Family Residential,8503 Newsom Station Rd,Nashville,TN,37221,739900.0,4.0,3.5,3672.0,403365.0,2016.0,,http://www.redfin.com/TN/Nashville/8503-Newsom-Station-Rd-37221/home/168903283,36.0897277,-86.9891483
173,Single Family Residential,1902 Hailey Ave,Nashville,TN,37218,339000.0,8.0,6.0,2636.0,11325.0,1945.0,,http://www.redfin.com/TN/Nashville/1902-Hailey-Ave-37218/home/60836460,36.1902174,-86.8314563
174,Single Family Residential,2980 Jenry Dr,Nashville,TN,37214,599450.0,5.0,4.5,3967.0,8276.0,2020.0,30.0,http://www.redfin.com/TN/Nashville/2980-Jenry-Dr-37214/home/171170518,36.173806,-86.652988
175,Single Family Residential,945 Woodmont Blvd,Nashville,TN,37204,839900.0,4.0,3.5,3011.0,2178.0,2020.0,,http://www.redfin.com/TN/Nashville/945-Woodmont-Blvd-37204/home/87806382,36.1105264,-86.7865825
176,Single Family Residential,1423 Timber Valley Dr,Nashville,TN,37214,249500.0,4.0,2.5,1645.0,6534.0,1984.0,,http://www.redfin.com/TN/Nashville/1423-Timber-Valley-Dr-37214/home/108113920,36.1291182,-86.6371168
177,Vacant Land,3420 Gwen Dr,Nashville,TN,37207,199000.0,,,,69696.0,,,http://www.redfin.com/TN/Nashville/3420-Gwen-Dr-37207/home/108023698,36.243728999999995,-86.778247
178,Single Family Residential,146 Bonnafield Dr,Hermitage,TN,37076,294900.0,3.0,1.5,1425.0,8712.0,1965.0,,http://www.redfin.com/TN/Hermitage/146-Bonnafield-Dr-37076/home/107975650,36.208352500000004,-86.63239190000002
179,Single Family Residential,4612 Packard Dr,Nashville,TN,37211,235000.0,3.0,1.5,1067.0,7840.0,1980.0,,http://www.redfin.com/TN/Nashville/4612-Packard-Dr-37211/home/108043589,36.063105,-86.69054399999999
180,Single Family Residential,1205 Westridge Ct,Antioch,TN,37013,275000.0,3.0,2.0,1329.0,13503.0,2007.0,,http://www.redfin.com/TN/Antioch/1205-Westridge-Ct-37013/home/107976214,36.033660100000006,-86.70907829999999
181,Single Family Residential,5813 Vine Ridge Dr,Nashville,TN,37205,1729000.0,4.0,4.5,5455.0,39639.0,2020.0,,http://www.redfin.com/TN/Nashville/5813-Vine-Ridge-Dr-37205/home/60867680,36.131721899999995,-86.8651807
