SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,1695 18th St #304,San Francisco,CA,94107,725000,1,1.5,Potrero Hill,715,,1996,3,1014,454,Active,,,http://www.redfin.com/CA/San-Francisco/1695-18th-St-94107/unit-304/home/1487433,San Francisco MLS,502862,N,Y,37.7620315,-122.3991526
MLS Listing,,Condo/Co-op,501 Crescent Way #5107,San Francisco,CA,94134,728000,2,2.0,Candlestick Point,1095,,2006,41,665,540,Active,,,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5107/home/22854829,San Francisco MLS,500399,N,Y,37.7119288,-122.3886055
MLS Listing,,Condo/Co-op,260 King St #517,San Francisco,CA,94107,739000,1,1.0,Soma,759,,2004,84,974,835,Active,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-517/home/12331050,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904516,N,Y,37.7776422,-122.3934181
MLS Listing,,Townhouse,410 Argonaut Ave,San Francisco,CA,94134,739000,4,2.5,Visitacion Valley,1726,1424,1965,4,428,154,Active,,,http://www.redfin.com/CA/San-Francisco/410-Argonaut-Ave-94134/home/1241256,San Francisco MLS,500318,N,Y,37.709376,-122.4154795
MLS Listing,,Condo/Co-op,2177 3rd St #513,San Francisco,CA,94107,740000,0,1.0,Central Waterfront,502,,2020,61,1474,742,Active,,,http://www.redfin.com/CA/San-Francisco/2177-3rd-St-94107/unit-513/home/171982315,San Francisco MLS,499249,N,Y,37.7622702,-122.3882952
MLS Listing,,Condo/Co-op,1238 Sutter St #501,San Francisco,CA,94109,742000,1,1.0,Van Ness/Civic Center,,,,55,,522,Active,,,http://www.redfin.com/CA/San-Francisco/1238-Sutter-St-94109/unit-501/home/147294658,San Francisco MLS,499322,N,Y,37.7880028,-122.4208442
MLS Listing,,Condo/Co-op,252 9th St #401,San Francisco,CA,94103,745000,1,1.0,South of Market,,,2015,13,,464,Active,,,http://www.redfin.com/CA/San-Francisco/252-9th-St-94103/unit-401/home/101656227,San Francisco MLS,501322,N,Y,37.7741524,-122.4125529
MLS Listing,,Condo/Co-op,725 Pine St #308,San Francisco,CA,94108,748000,1,1.0,Downtown,,,1920,59,,588,Active,,,http://www.redfin.com/CA/San-Francisco/725-Pine-St-94108/unit-308/home/17306955,San Francisco MLS,498709,N,Y,37.7910138,-122.4076967
MLS Listing,,Condo/Co-op,501 Crescent Way #5207,San Francisco,CA,94134,748000,2,2.0,Candlestick Point,1095,,2006,1,683,543,Active,,,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5207/home/22888815,San Francisco MLS,502978,N,Y,37.7119288,-122.3886055
MLS Listing,,Condo/Co-op,45 Bartlett St #411,San Francisco,CA,94110,748000,1,1.0,Inner Mission,660,,2014,1,1133,573,Active,,,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-411/home/109464997,San Francisco MLS,503097,N,Y,37.7559364,-122.419286
MLS Listing,,Condo/Co-op,501 Crescent Way #5112,SAN FRANCISCO,CA,94134,748800,2,2.0,SAN FRANCISCO,875,,2006,6,856,488,Active,,,http://www.redfin.com/CA/San-Francisco/501-Crescent-Way-94134/unit-5112/home/22888811,MLSListings,ML81803401,N,Y,37.7119288,-122.3886055
MLS Listing,,Condo/Co-op,38 Bryant St #401,San Francisco,CA,94105,749000,1,1.0,South Beach,666,,1994,190,1125,741,Active,,,http://www.redfin.com/CA/San-Francisco/38-Bryant-St-94105/unit-401/home/1879132,San Francisco MLS,494227,N,Y,37.7873678,-122.3887949
MLS Listing,,Condo/Co-op,1001 Pine St #203,San Francisco,CA,94109,749000,1,1.0,Downtown,616,,1963,77,1216,527,Active,,,http://www.redfin.com/CA/San-Francisco/1001-Pine-St-94109/unit-203/home/978927,San Francisco MLS,498065,N,Y,37.7903477,-122.4125675
MLS Listing,,Condo/Co-op,5800 3rd St #1106,San Francisco,CA,94124,749000,2,2.0,Bayview,1110,,2010,18,675,471,Active,,,http://www.redfin.com/CA/San-Francisco/5800-3rd-St-94124/unit-1106/home/40626097,San Francisco MLS,501857,N,Y,37.7250528,-122.3951255
MLS Listing,,Condo/Co-op,1591 Jackson St #22,San Francisco,CA,94109,749000,0,1.0,Nob Hill,646,,1986,18,1159,651,Active,,,http://www.redfin.com/CA/San-Francisco/1591-Jackson-St-94109/unit-22/home/1771054,San Francisco MLS,494692,N,Y,37.7939144,-122.421036
MLS Listing,,Condo/Co-op,1299 Bush St #704,San Francisco,CA,94109,749000,1,1.0,Downtown,605,,2009,18,1238,808,Active,,,http://www.redfin.com/CA/San-Francisco/1299-Bush-St-94109/unit-704/home/28939033,San Francisco MLS,501577,N,Y,37.7887088,-122.418398
MLS Listing,,Condo/Co-op,8 Buchanan St #814,San Francisco,CA,94102,749000,1,1.0,Hayes Valley,616,,2014,1,1216,474,Active,,,http://www.redfin.com/CA/San-Francisco/8-Buchanan-St-94102/unit-814/home/110051623,San Francisco MLS,503041,N,Y,37.7700742,-122.4262077
MLS Listing,,Single Family Residential,152 Sagamore St,San Francisco,CA,94112,749000,1,1.0,Oceanview,,3123,1939,11,,,Active,,,http://www.redfin.com/CA/San-Francisco/152-Sagamore-St-94112/home/1364016,San Francisco MLS,502295,N,Y,37.711706,-122.457654
MLS Listing,,Condo/Co-op,45 Bartlett St #812,San Francisco,CA,94110,749995,1,1.0,Inner Mission,,,2014,24,,538,Active,,,http://www.redfin.com/CA/San-Francisco/45-Bartlett-St-94110/unit-812/home/109465076,San Francisco MLS,499847,N,Y,37.7559364,-122.419286
MLS Listing,,Condo/Co-op,201 Harrison St #230,San Francisco,CA,94105,749999,1,1.0,South Beach,736,,1991,12,1019,690,Active,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-230/home/727573,San Francisco MLS,501971,N,Y,37.7875875,-122.3904715
MLS Listing,,Condo/Co-op,1817 California St #208,San Francisco,CA,94109,750000,1,1.0,Pacific Heights,595,,1960,53,1261,460,Active,,,http://www.redfin.com/CA/San-Francisco/1817-California-St-94109/unit-208/home/569928,San Francisco MLS,499485,N,Y,37.78956,-122.4245359
MLS Listing,,Condo/Co-op,439 Greenwich St #9,San Francisco,CA,94133,750000,1,1.0,Telegraph Hill,,,1979,40,,525,Active,,,http://www.redfin.com/CA/San-Francisco/439-Greenwich-St-94133/unit-9/home/1400606,San Francisco MLS,500355,N,Y,37.8023778,-122.4070114
MLS Listing,,Condo/Co-op,2120 Stockton St #201,San Francisco,CA,94133,750000,1,1.0,Marina,713,,1980,84,1052,416,Active,,,http://www.redfin.com/CA/San-Francisco/2120-Stockton-St-94133/unit-201/home/1068150,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40904521,N,Y,37.8055298,-122.4099596
MLS Listing,,Condo/Co-op,451 Donahue St #301,SAN FRANCISCO,CA,94124,759000,2,2.0,SAN FRANCISCO,1021,,2016,26,743,531,Active,,,http://www.redfin.com/CA/San-Francisco/451-Donahue-St-94124/unit-301/home/109315498,MLSListings,ML81800281,N,Y,37.7290014,-122.3696392
MLS Listing,,Single Family Residential,4836 3rd St,San Francisco,CA,94124,759900,2,2.0,Bayview,2420,2737,1912,1,314,,Active,,,http://www.redfin.com/CA/San-Francisco/4836-3rd-St-94124/home/62549398,San Francisco MLS,491994,N,Y,37.7343688,-122.391119
MLS Listing,,Condo/Co-op,1177 California St #208,San Francisco,CA,94108,765000,1,1.0,Nob Hill,794,,1978,166,963,1200,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-208/home/549460,San Francisco MLS,495206,N,Y,37.7913222,-122.413745
MLS Listing,,Condo/Co-op,666 Post St #1403,San Francisco,CA,94109,775000,1,1.0,Downtown,,,,20,,1159,Active,,,http://www.redfin.com/CA/San-Francisco/666-Post-St-94109/unit-1403/home/12400197,San Francisco MLS,501154,N,Y,37.7879056,-122.4129007
MLS Listing,,Condo/Co-op,1177 California St #1504,San Francisco,CA,94108,775000,1,1.0,Nob Hill,645,,1978,152,1202,1096,Active,,,http://www.redfin.com/CA/San-Francisco/1177-California-St-94108/unit-1504/home/2009862,San Francisco MLS,495906,N,Y,37.7910262,-122.4136476
MLS Listing,,Condo/Co-op,555 Fulton St #428,San Francisco,CA,94102,779000,0,1.0,Hayes Valley,,,2015,35,,610,Active,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-428/home/172337019,San Francisco MLS,500512,N,Y,37.7781581,-122.4261091
MLS Listing,,Condo/Co-op,1160 Mission St #1011,San Francisco,CA,94103,779000,1,1.0,South of Market,765,,2008,17,1018,781,Active,,,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-1011/home/17305229,San Francisco MLS,501315,N,Y,37.7787037,-122.4126341
MLS Listing,,Condo/Co-op,8200 Oceanview Ter #211,SAN FRANCISCO,CA,94132,779000,2,2.0,SAN FRANCISCO,1017,,2002,19,766,680,Active,,,http://www.redfin.com/CA/San-Francisco/8200-Oceanview-Ter-94132/unit-211/home/1870558,MLSListings,ML81801435,N,Y,37.7104174,-122.4677028
MLS Listing,,Condo/Co-op,226 27th St #10,San Francisco,CA,94131,789000,1,1.0,Noe Valley,,,1963,38,,276,Active,,,http://www.redfin.com/CA/San-Francisco/226-27th-St-94131/unit-10/home/52059010,San Francisco MLS,500468,N,Y,37.747179,-122.4258216
MLS Listing,,Condo/Co-op,5160 Diamond Heights Blvd Unit 302C,San Francisco,CA,94131,795000,1,1.0,Diamond Heights,744,,1972,155,1069,569,Active,,,http://www.redfin.com/CA/San-Francisco/5160-Diamond-Heights-Blvd-94131/unit-302C/home/1729042,San Francisco MLS,495709,N,Y,37.7459263,-122.4404868
MLS Listing,,Townhouse,18 Megan Dr,San Francisco,CA,94134,795000,2,2.5,Little Hollywood,,,2008,15,,239,Active,,,http://www.redfin.com/CA/San-Francisco/18-Megan-Dr-94134/home/40457086,San Francisco MLS,500284,N,Y,37.7141403,-122.3984203
MLS Listing,,Condo/Co-op,555 4th St #742,San Francisco,CA,94107,795000,1,1.0,South Beach,699,,2006,10,1137,605,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-742/home/12402468,San Francisco MLS,499791,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,555 4th St #749,San Francisco,CA,94107,795000,1,1.0,South Beach,680,,2006,18,1169,626,Active,,,http://www.redfin.com/CA/San-Francisco/555-4th-St-94107/unit-749/home/12355075,San Francisco MLS,501645,N,Y,37.7794218,-122.3967124
MLS Listing,,Condo/Co-op,270 Valencia St #502,San Francisco,CA,94103,795000,1,1.0,Mission Dolores,601,,2005,1,1323,749,Active,,,http://www.redfin.com/CA/San-Francisco/270-Valencia-St-94103/unit-502/home/11743574,San Francisco MLS,502793,N,Y,37.7685208,-122.4225934
MLS Listing,,Condo/Co-op,355 E Buena Vista Ave Unit 514W,San Francisco,CA,94117,797000,1,1.0,Buena Vista Park,,,1986,12,,765,Active,,,http://www.redfin.com/CA/San-Francisco/355-Buena-Vista-Ave-E-94117/unit-514W/home/102813622,San Francisco MLS,500369,N,Y,37.7671808,-122.4401329
MLS Listing,,Condo/Co-op,1627 18th St,San Francisco,CA,94107,798000,1,1.0,Potrero Hill,775,,1995,4,1030,590,Active,,,http://www.redfin.com/CA/San-Francisco/1627-18th-St-94107/home/1344619,San Francisco MLS,502376,N,Y,37.7622949,-122.3988719
MLS Listing,,Condo/Co-op,52 Innes Ct #306,San Francisco,CA,94124,798000,2,2.0,Hunters Point,1115,,2017,54,716,592,Active,,,http://www.redfin.com/CA/San-Francisco/52-Innes-Ct-94124/unit-306/home/169576527,San Francisco MLS,499526,N,Y,37.7276224,-122.3674287
MLS Listing,,Condo/Co-op,1070 Post St Unit 1A,San Francisco,CA,94109,798000,2,1.5,Downtown,1020,,1911,19,782,459,Active,,,http://www.redfin.com/CA/San-Francisco/1070-Post-St-94109/unit-1A/home/113384860,San Francisco MLS,501724,N,Y,37.7871747,-122.419362
MLS Listing,,Condo/Co-op,1075 Market St #610,San Francisco,CA,94103,798000,1,1.0,South of Market,554,,2018,25,1440,665,Active,,,http://www.redfin.com/CA/San-Francisco/1075-Market-St-94103/unit-610/home/169571414,San Francisco MLS,501183,N,Y,37.7807996,-122.4118342
Redfin Data,,Single Family Residential,1332 Goettingen St,San Francisco,CA,94134,799000,2,1.0,San Francisco,998,2596,1954,1,801,,Pre On-Market,,,http://www.redfin.com/CA/San-Francisco/1332-Goettingen-St-94134/home/1464372,Coming Soon,60384,N,Y,37.715445,-122.4020609
MLS Listing,,Single Family Residential,1744 Revere Ave,San Francisco,CA,94124,799000,4,2.0,Bayview,1140,2495,1907,1,701,,Active,,,http://www.redfin.com/CA/San-Francisco/1744-Revere-Ave-94124/home/2032039,San Francisco MLS,503006,N,Y,37.7332457,-122.3925021
MLS Listing,,Townhouse,250 Friedell St,San Francisco,CA,94124,799000,2,2.0,Hunters Point,1505,,2016,5,531,260,Active,,,http://www.redfin.com/CA/San-Francisco/250-Friedell-St-94124/home/109685814,San Francisco MLS,498798,N,Y,37.7283566,-122.370179
MLS Listing,,Condo/Co-op,415 Dorado Ter #39,SAN FRANCISCO,CA,94112,799000,1,1.0,SAN FRANCISCO,831,,1985,15,961,361,Active,,,http://www.redfin.com/CA/San-Francisco/415-Dorado-Ter-94112/unit-39/home/702123,MLSListings,ML81801904,N,Y,37.7256267,-122.4616313
MLS Listing,,Condo/Co-op,555 Fulton St #227,San Francisco,CA,94102,799000,1,1.0,Hayes Valley,727,,,13,1099,680,Active,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-227/home/95953443,San Francisco MLS,502230,N,Y,37.7781581,-122.4261091
MLS Listing,,Condo/Co-op,208 Lexington St,San Francisco,CA,94110,799000,2,1.0,Inner Mission,,,1907,56,,313,Active,,,http://www.redfin.com/CA/San-Francisco/208-Lexington-St-94110/home/25506369,San Francisco MLS,499077,N,Y,37.7599314,-122.4208346
MLS Listing,,Single Family Residential,83 Mount Vernon Ave,San Francisco,CA,94112,799000,2,1.0,Outer Mission,1150,1973,1926,11,695,,Active,,,http://www.redfin.com/CA/San-Francisco/83-Mt-Vernon-Ave-94112/home/1481260,San Francisco MLS,499903,N,Y,37.7157474,-122.4443992
MLS Listing,,Condo/Co-op,200 Brannan St #314,San Francisco,CA,94107,799000,1,1.0,South Beach,732,,2004,2,1092,710,Active,,,http://www.redfin.com/CA/San-Francisco/200-Brannan-St-94107/unit-314/home/1489748,San Francisco MLS,502917,N,Y,37.7836002,-122.3907074
MLS Listing,,Condo/Co-op,1800 Bryant St #103,San Francisco,CA,94110,799000,1,2.0,Inner Mission,860,,2000,20,929,501,Active,,,http://www.redfin.com/CA/San-Francisco/1800-Bryant-St-94110/unit-103/home/1125342,San Francisco MLS,500386,N,Y,37.7640877,-122.4108277
MLS Listing,,Condo/Co-op,180 Dolores St #4,San Francisco,CA,94103,799000,1,1.0,Mission Dolores,,,1921,28,,333,Active,,,http://www.redfin.com/CA/San-Francisco/180-Dolores-St-94103/unit-4/home/49791822,San Francisco MLS,501011,N,Y,37.7666492,-122.4268613
MLS Listing,,Condo/Co-op,322 6th St #2,San Francisco,CA,94103,799000,1,1.5,South of Market,962,,2001,73,831,598,Active,,,http://www.redfin.com/CA/San-Francisco/322-6th-St-94103/unit-2/home/12397866,San Francisco MLS,498655,N,Y,37.7779365,-122.4053924
MLS Listing,,Condo/Co-op,2 Mint Plz #306,San Francisco,CA,94103,799000,1,1.0,South of Market,674,,1926,70,1185,774,Active,,,http://www.redfin.com/CA/San-Francisco/2-Mint-Plz-94103/unit-306/home/17304424,San Francisco MLS,498706,N,Y,37.7831725,-122.407689
MLS Listing,,Condo/Co-op,1160 Mission St #2309,San Francisco,CA,94103,799000,1,1.0,South of Market,,,2008,47,,805,Active,,,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-2309/home/17305264,San Francisco MLS,498863,N,Y,37.7787037,-122.4126341
MLS Listing,,Condo/Co-op,3953 24th St #1,San Francisco,CA,94114,799000,1,2.0,Noe Valley,813,,2004,39,983,625,Active,,,http://www.redfin.com/CA/San-Francisco/3953-24th-St-94114/unit-1/home/17305778,San Francisco MLS,500473,N,Y,37.7512478,-122.4307834
MLS Listing,,Condo/Co-op,132 Lexington St,San Francisco,CA,94110,799000,2,1.0,Inner Mission,,,1915,74,,350,Active,,,http://www.redfin.com/CA/San-Francisco/132-Lexington-St-94110/unit-A/home/12355137,San Francisco MLS,498392,N,Y,37.7611861,-122.420926
MLS Listing,,Condo/Co-op,1930 Mission St #305,SAN FRANCISCO,CA,94103,799000,2,1.0,SAN FRANCISCO,776,,1993,26,1030,477,Active,,,http://www.redfin.com/CA/San-Francisco/1930-Mission-St-94103/unit-305/home/148058490,MLSListings,ML81799752,N,Y,37.7662071,-122.4201693
MLS Listing,,Condo/Co-op,1639 18th St,San Francisco,CA,94107,799000,1,1.5,Potrero Hill,776,,1995,55,1030,590,Active,,,http://www.redfin.com/CA/San-Francisco/1639-18th-St-94107/home/728684,San Francisco MLS,496886,N,Y,37.7622945,-122.3989761
MLS Listing,,Condo/Co-op,1160 Mission St #2105,San Francisco,CA,94103,799000,1,1.0,South of Market,664,,2008,35,1203,733,Active,,,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-2105/home/17304433,San Francisco MLS,500641,N,Y,37.7787037,-122.4126341
MLS Listing,,Single Family Residential,380 10Th St #12,San Francisco,CA,94103,799000,1,1.0,Soma,789,,2004,24,1013,653,Active,,,http://www.redfin.com/CA/San-Francisco/380-10th-St-94103/unit-12/home/1047740,"bridgeMLS, Bay East AOR, or Contra Costa AOR",40912084,N,Y,37.7716538,-122.411809
MLS Listing,,Condo/Co-op,3535 Wawona St #233,San Francisco,CA,94116,799000,1,1.0,Outer Parkside,758,,2020,66,1054,450,Active,,,http://www.redfin.com/CA/San-Francisco/3535-Wawona-St-94116/unit-233/home/171948084,San Francisco MLS,498860,N,Y,37.7360911,-122.5046285
MLS Listing,,Condo/Co-op,8400 Oceanview Ter #303,SAN FRANCISCO,CA,94132,799900,2,2.0,SAN FRANCISCO,950,,2002,61,842,656,Active,,,http://www.redfin.com/CA/San-Francisco/8400-Oceanview-Ter-94132/unit-303/home/1897726,MLSListings,ML81795033,N,Y,37.7104174,-122.4677028
MLS Listing,,Condo/Co-op,555 Fulton St #435,San Francisco,CA,94102,809000,1,1.0,Hayes Valley,714,,,13,1133,680,Active,,,http://www.redfin.com/CA/San-Francisco/555-Fulton-St-94102/unit-435/home/143857450,San Francisco MLS,502237,N,Y,37.7781581,-122.4261091
MLS Listing,,Condo/Co-op,170 King St #409,San Francisco,CA,94107,818000,1,1.0,South Beach,690,,2007,47,1186,698,Active,,,http://www.redfin.com/CA/San-Francisco/170-King-St-94107/unit-409/home/17306153,San Francisco MLS,499979,N,Y,37.7789817,-122.3917515
MLS Listing,,Condo/Co-op,201 Sansome St #801,San Francisco,CA,94104,819000,1,1.0,Financial District,658,,1909,10,1245,644,Active,,,http://www.redfin.com/CA/San-Francisco/201-Sansome-St-94104/unit-801/home/12277366,San Francisco MLS,500864,N,Y,37.7922568,-122.4012423
MLS Listing,,Condo/Co-op,1026 Folsom St #9,San Francisco,CA,94103,825000,1,1.5,South of Market,842,,2001,50,980,475,Active,,,http://www.redfin.com/CA/San-Francisco/1026-Folsom-St-94103/unit-9/home/2012229,San Francisco MLS,498465,N,Y,37.7781188,-122.4064855
MLS Listing,,Condo/Co-op,8100 Oceanview Ter #413,SAN FRANCISCO,CA,94132,825000,2,2.0,SAN FRANCISCO,948,,2002,28,870,655,Active,,,http://www.redfin.com/CA/San-Francisco/8100-Oceanview-Ter-94132/unit-413/home/1170478,MLSListings,ML81799900,N,Y,37.7104174,-122.4677028
MLS Listing,,Condo/Co-op,338 Potrero Ave #406,SAN FRANCISCO,CA,94103,825000,1,1.0,SAN FRANCISCO,659,,2017,14,1252,568,Active,,,http://www.redfin.com/CA/San-Francisco/338-Potrero-Ave-94103/unit-406/home/113065817,MLSListings,ML81802198,N,Y,37.7651395,-122.4078164
MLS Listing,,Condo/Co-op,201 Harrison St #704,San Francisco,CA,94105,825000,1,1.0,South Beach,795,,1991,7,1038,690,Active,,,http://www.redfin.com/CA/San-Francisco/201-Harrison-St-94105/unit-704/home/965398,San Francisco MLS,502493,N,Y,37.7875875,-122.3904715
MLS Listing,,Condo/Co-op,140 S Van Ness Ave #405,SAN FRANCISCO,CA,94103,825000,1,1.5,SAN FRANCISCO,830,,2002,19,994,533,Active,,,http://www.redfin.com/CA/San-Francisco/140-S-Van-Ness-Ave-94103/unit-405/home/22874502,MLSListings,ML81801444,N,Y,37.7715637,-122.4188013
MLS Listing,,Condo/Co-op,821 Folsom St #416,San Francisco,CA,94107,825000,1,1.0,Yerba Buena,,,2004,29,,533,Active,,,http://www.redfin.com/CA/San-Francisco/821-Folsom-St-94107/unit-416/home/12401835,San Francisco MLS,501034,N,Y,37.7813849,-122.4013601
MLS Listing,,Condo/Co-op,2040 Franklin St #508,SAN FRANCISCO,CA,94109,825000,1,1.5,SAN FRANCISCO,1040,,1966,1,793,854,Active,,,http://www.redfin.com/CA/San-Francisco/2040-Franklin-St-94109/unit-508/home/1366651,MLSListings,ML81804329,N,Y,37.7935189,-122.4243158
MLS Listing,,Condo/Co-op,588 Minna St #203,San Francisco,CA,94103,825000,1,1.0,South of Market,644,,2020,277,1281,525,Active,,,http://www.redfin.com/CA/San-Francisco/588-Minna-St-94103/unit-203/home/169632443,San Francisco MLS,492160,N,Y,37.7790369,-122.4101047
MLS Listing,,Condo/Co-op,1235 Oak St #3,San Francisco,CA,94117,829000,1,1.0,Haight Ashbury,753,,1926,12,1101,350,Active,,,http://www.redfin.com/CA/San-Francisco/1235-Oak-St-94117/unit-3/home/109464750,San Francisco MLS,500724,N,Y,37.7725569,-122.439707
MLS Listing,,Condo/Co-op,6509 Geary Blvd #104,San Francisco,CA,94121,829000,2,1.0,Central Richmond,763,,1981,5,1087,361,Active,,,http://www.redfin.com/CA/San-Francisco/6509-Geary-Blvd-94121/unit-104/home/1910220,San Francisco MLS,502263,N,Y,37.7795735,-122.4893134
MLS Listing,,Condo/Co-op,638 Minna St #5,San Francisco,CA,94103,829000,1,1.5,South of Market,848,,1998,30,978,571,Active,,,http://www.redfin.com/CA/San-Francisco/638-Minna-St-94103/unit-5/home/12395741,San Francisco MLS,500533,N,Y,37.7780564,-122.4115784
MLS Listing,,Condo/Co-op,52 Sheridan St #5,San Francisco,CA,94103,840000,2,1.0,South of Market,624,,2003,151,1346,545,Active,,,http://www.redfin.com/CA/San-Francisco/52-Sheridan-94103/unit-5/home/1794427,San Francisco MLS,495929,N,Y,37.7726552,-122.4114926
MLS Listing,,Condo/Co-op,909 Central Ave Unit B,San Francisco,CA,94115,845000,2,1.0,North Panhandle,753,,1905,15,1122,205,Active,,,http://www.redfin.com/CA/San-Francisco/909-Central-Ave-94115/unit-B/home/17305651,San Francisco MLS,501974,N,Y,37.778262,-122.445589
MLS Listing,,Condo/Co-op,1160 Mission St #1909,San Francisco,CA,94103,848000,1,1.0,South of Market,764,,2008,59,1110,781,Active,,,http://www.redfin.com/CA/San-Francisco/1160-Mission-St-94103/unit-1909/home/17305217,San Francisco MLS,498533,N,Y,37.7787037,-122.4126341
MLS Listing,,Condo/Co-op,1568 Indiana St #8,SAN FRANCISCO,CA,94107,848500,1,1.5,SAN FRANCISCO,1211,,1999,6,701,300,Active,,,http://www.redfin.com/CA/San-Francisco/1568-Indiana-St-94107/unit-8/home/1521886,MLSListings,ML81803415,N,Y,37.7506125,-122.3908026
MLS Listing,,Condo/Co-op,400 Beale St #1105,San Francisco,CA,94105,849000,1,1.0,South Beach,828,,2002,101,1025,847,Active,,,http://www.redfin.com/CA/San-Francisco/400-Beale-St-94105/unit-1105/home/1870453,San Francisco MLS,497276,N,Y,37.7869049,-122.3909202
MLS Listing,,Condo/Co-op,630 Mason St #802,San Francisco,CA,94108,849000,1,1.0,Downtown,900,,1927,35,943,687,Active,,,http://www.redfin.com/CA/San-Francisco/630-Mason-St-94108/unit-802/home/12392955,San Francisco MLS,500550,N,Y,37.7894484,-122.4100541
MLS Listing,,Condo/Co-op,855 Folsom St #306,San Francisco,CA,94107,849000,1,1.5,Yerba Buena,787,,2001,9,1079,611,Active,,,http://www.redfin.com/CA/San-Francisco/855-Folsom-St-94107/unit-306/home/22854315,San Francisco MLS,502464,N,Y,37.7807672,-122.4021418
MLS Listing,,Condo/Co-op,300 3rd St #923,San Francisco,CA,94107,849000,1,1.0,Yerba Buena,,,1990,5,,657,Active,,,http://www.redfin.com/CA/San-Francisco/300-3rd-St-94107/unit-923/home/2016916,San Francisco MLS,502635,N,Y,37.7831802,-122.3990823
MLS Listing,,Condo/Co-op,6 Mint Plz Unit 601A,San Francisco,CA,94103,849000,1,1.0,South of Market,,,,75,,728,Active,,,http://www.redfin.com/CA/San-Francisco/6-Mint-Plz-94103/unit-601A/home/171817089,San Francisco MLS,498155,N,Y,37.7830273,-122.4078637
MLS Listing,,Condo/Co-op,199 New Montgomery #709,San Francisco,CA,94105,849000,1,1.0,Yerba Buena,800,,2004,113,1061,578,Active,,,http://www.redfin.com/CA/San-Francisco/199-New-Montgomery-St-94105/unit-709/home/12401505,San Francisco MLS,496786,N,Y,37.7866055,-122.3990994
MLS Listing,,Condo/Co-op,1070 Post St #5,San Francisco,CA,94109,849000,2,1.5,Downtown,891,,1911,145,953,431,Active,,,http://www.redfin.com/CA/San-Francisco/1070-Post-St-94109/unit-5/home/112380869,San Francisco MLS,495829,N,Y,37.7871747,-122.419362
MLS Listing,,Condo/Co-op,50 Jerrold Ave #214,SAN FRANCISCO,CA,94124,849000,2,2.0,SAN FRANCISCO,1015,,2016,1,836,525,Active,,,http://www.redfin.com/CA/San-Francisco/50-Jerrold-Ave-94124/unit-214/home/131989566,MLSListings,ML81804313,N,Y,37.7277714,-122.3694505
MLS Listing,,Condo/Co-op,260 King St #545,San Francisco,CA,94107,849000,1,1.0,Mission Bay,740,,2004,17,1147,799,Active,,,http://www.redfin.com/CA/San-Francisco/260-King-St-94107/unit-545/home/8191020,San Francisco MLS,500375,N,Y,37.7776422,-122.3934181
MLS Listing,,Condo/Co-op,1345 16th Ave #7,San Francisco,CA,94122,849000,2,1.0,Inner Sunset,755,,1924,50,1125,301,Active,,,http://www.redfin.com/CA/San-Francisco/1345-16th-Ave-94122/unit-7/home/17108701,San Francisco MLS,499648,N,Y,37.7628409,-122.4741597
MLS Listing,,Condo/Co-op,2250 24th St #331,San Francisco,CA,94107,849000,2,1.0,Potrero Hill,,,1989,5,,529,Active,,,http://www.redfin.com/CA/San-Francisco/2250-24th-St-94107/unit-331/home/737484,San Francisco MLS,502710,N,Y,37.7539036,-122.4020126
MLS Listing,,Condo/Co-op,1688 Pine St Unit E610,San Francisco,CA,94109,849000,1,1.0,Van Ness/Civic Center,638,,2016,4,1331,629,Active,,,http://www.redfin.com/CA/San-Francisco/1688-Pine-St-94109/unit-E610/home/111102364,San Francisco MLS,501602,N,Y,37.789553,-122.4232788
