SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,19716 Barrister Circle   Edmond Cir,Edmond,OK,73012,179900,3,2.0,Edmond,1257,3999,2019,1,143,25,Active,,,http://www.redfin.com/OK/Oklahoma-City/19716-Barrister-Cir-73012/home/172659760,MLSOK,922743,N,Y,35.673146,-97.560453
MLS Listing,,Single Family Residential,2625 NW 51st St,Oklahoma City,OK,73112,229900,3,2.0,Oklahoma City,1700,8682,1959,1,135,,Active,,,http://www.redfin.com/OK/Oklahoma-City/2625-NW-51st-St-73112/home/78489820,MLSOK,922821,N,Y,35.5233007,-97.5599744
MLS Listing,,Single Family Residential,19612 Crest Ridge Rdg,Edmond,OK,73012,342000,4,3.0,Edmond,2638,8751,2009,1,130,57,Active,,,http://www.redfin.com/OK/Edmond/19612-Crest-Ridge-Dr-73012/home/71917497,MLSOK,920564,N,Y,35.6713426,-97.5276904
MLS Listing,,Single Family Residential,10805 NW 27th St,Yukon,OK,73099,239999,4,2.0,Yukon,1739,6599,2020,1,138,29,Active,,,http://www.redfin.com/OK/Yukon/10805-NW-27th-St-73099/home/143951979,MLSOK,922838,N,Y,35.497653,-97.711367
MLS Listing,,Single Family Residential,5725 NW 82nd St,Oklahoma City,OK,73132,199900,4,3.0,Oklahoma City,2118,8398,1968,1,94,,Active,August-9-2020 02:00 PM,August-9-2020 04:00 PM,http://www.redfin.com/OK/Oklahoma-City/5725-NW-82nd-St-73132/home/78519664,MLSOK,922690,N,Y,35.5550899,-97.6178394
MLS Listing,,Single Family Residential,5400 Marstall Dr,Mustang,OK,73064,435000,4,3.5,Mustang,3125,43560,2011,1,139,27,Active,,,http://www.redfin.com/OK/Mustang/5400-Marstall-Dr-73064/home/72079733,MLSOK,921839,N,Y,35.4125755,-97.7518137
MLS Listing,,Single Family Residential,11240 NW 99th St,Yukon,OK,73099,190000,3,2.0,Yukon,1562,7802,2013,1,122,10,Active,,,http://www.redfin.com/OK/Yukon/11240-NW-99th-St-73099/home/72008870,MLSOK,922780,N,Y,35.571394,-97.7247608
MLS Listing,,Single Family Residential,2600 NW 32nd St,Oklahoma City,OK,73112,150000,2,1.0,Oklahoma City,1005,7000,1942,1,149,,Active,,,http://www.redfin.com/OK/Oklahoma-City/2600-NW-32nd-St-73112/home/78548643,MLSOK,922811,N,Y,35.5029276,-97.5589797
MLS Listing,,Single Family Residential,850 Ethan Ln,Yukon,OK,73099,166750,3,2.0,Yukon,1453,6050,2006,1,115,,Active,,,http://www.redfin.com/OK/Yukon/850-Ethan-Ln-73099/home/72003671,MLSOK,922784,N,Y,35.4564668,-97.750604
MLS Listing,,Townhouse,8508 Saint Michael Ct,Oklahoma City,OK,73139,186500,2,2.0,Oklahoma City,1478,5776,2009,1,126,83,Active,,,http://www.redfin.com/OK/Oklahoma-City/8508-St-Michael-Ct-73139/home/78536212,MLSOK,922423,N,Y,35.3816101,-97.5372269
MLS Listing,,Single Family Residential,8604 SW 36th St,Oklahoma City,OK,73179,179900,3,2.0,Oklahoma City,1421,6159,2016,1,127,12,Active,,,http://www.redfin.com/OK/Oklahoma-City/8604-SW-36th-St-73179/home/78543137,MLSOK,922607,N,Y,35.427437,-97.666712
MLS Listing,,Single Family Residential,8120 NW 28th Ter,Bethany,OK,73008,138000,3,1.5,Bethany,1281,7200,1963,1,108,,Active,,,http://www.redfin.com/OK/Bethany/8120-NW-28th-Ter-73008/home/78453209,MLSOK,919325,N,Y,35.4986619,-97.6581807
MLS Listing,,Single Family Residential,4221 Clendon Way,Del City,OK,73115,145000,4,2.5,Del City,1806,8712,1969,1,80,,Active,,,http://www.redfin.com/OK/Del-City/4221-Clendon-Way-73135/home/71749067,MLSOK,922571,N,Y,35.4224704,-97.449904
